# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
  11 42 1.15952
  12 42 1.00036
  13 42 1.97521
  14 42 -2.46191
  15 42 0.260685
  16 42 0.984192
  17 42 1.75122
  18 42 -0.270921
  19 42 2.00637
  20 42 3.51767
85900 20 840
  1 42 2.53101
  2 42 1.08546
  3 42 -1.81186
  4 42 0.866607
  5 42 -3.78
  6 42 2.02609
  7 42 0.338323
  8 42 -1.95598
  9 42 0.806391
  10 42 -1.47297
  11 42 -0.329987
  12 42 -0.472079
  13 42 1.43593
  14 42 -1.02309
  15 42 0.309576
  16 42 -1.17069
  17 42 -0.61832
  18 42 2.38215
  19 42 2.20767
  20 42 -1.90983
86000 20 840
  1 42 0.0306374
  2 42 2.262
  3 42 0.423962
  4 42 1.66062
  5 42 0.760496
  6 42 2.44499
  7 42 -0.759615
  8 42 -3.06166
  9 42 2.71146
  10 42 -1.79239
  11 42 3.68485
  12 42 0.540035
  13 42 -1.0162
  14 42 -0.887739
  15 42 0.411505
  16 42 1.61568
  17 42 1.02304
  18 42 0.938989
  19 42 -1.26455
  20 42 -2.30589
86100 20 840
  1 42 0.430041
  2 42 -0.710772
  3 42 1.6324
  4 42 2.63676
  5 42 2.20131
  6 42 3.11591
  7 42 -0.0440974
  8 42 3.37276
  9 42 -1.63845
  10 42 0.579773
  11 42 1.37441
  12 42 -0.949467
  13 42 2.13633
  14 42 0.770057
  15 42 -0.338086
  16 42 2.22573
  17 42 3.70422
  18 42 3.26193
  19 42 -0.429057
  20 42 -0.794706
86200 20 840
  1 42 1.0113
  2 42 -0.739321
  3 42 1.01738
  4 42 -0.151521
  5 42 -1.33352
  6 42 -1.47574
  7 42 2.2992
  8 42 0.956278
  9 42 -3.25475
  10 42 1.89928
  11 42 -0.441745
  12 42 -0.765015
  13 42 0.975381
  14 42 0.43875
  15 42 -2.13136
  16 42 -0.21666
  17 42 -1.6318
  18 42 2.3818
  19 42 -2.4119
  20 42 -0.0619657
86300 20 840
  1 42 -1.42833
  2 42 0.953638
  3 42 -3.11753
  4 42 0.0184057
  5 42 2.72081
  6 42 2.22668
  7 42 -0.512968
  8 42 0.78714
  9 42 1.51094
  10 42 -2.90564
  11 42 1.1556
  12 42 0.947968
  13 42 1.77937
  14 42 0.879674
  15 42 -0.627846
  16 42 -0.0281639
  17 42 1.38294
  18 42 0.129057
  19 42 1.44074
  20 42 -1.91196
86400 20 840
  1 42 -1.65788
  2 42 0.849541
  3 42 -0.37232
  4 42 1.24752
  5 42 0.19766
  6 42 -1.12245
  7 42 2.0002
  8 42 2.5603
  9 42 -0.0311409
  10 42 -4.43092
  11 42 -1.07977
  12 42 0.0363341
  13 42 0.344971
  14 42 1.23434
  15 42 -0.90334
  16 42 -1.24543
  17 42 -0.0951873
  18 42 -0.381835
  19 42 -0.303399
  20 42 1.79254
86500 20 840
  1 42 -0.917875
  2 42 1.05137
  3 42 -2.40584
  4 42 -0.0289214
  5 42 1.65056
  6 42 -0.243063
  7 42 1.4866
  8 42 2.15036
  9 42 1.21799
  10 42 2.77935
  11 42 4.83184
  12 42 -1.6629
  13 42 -0.567766
  14 42 1.71367
  15 42 -2.01956
  16 42 0.24309
  17 42 1.80804
  18 42 -1.23361
  19 42 -2.6914
  20 42 -0.63179
86600 20 840
  1 42 -1.5216
  2 42 -3.82009
  3 42 -1.72167
  4 42 1.99692
  5 42 -2.58881
  6 42 2.9638
  7 42 1.58864
  8 42 0.146067
  9 42 -2.15513
  10 42 -0.787236
  11 42 2.46044
  12 42 -3.49368
  13 42 2.374
  14 42 3.22369
  15 42 -0.922519
  16 42 -2.18465
  17 42 1.65427
  18 42 1.66566
  19 42 0.104142
  20 42 -1.24882
86700 20 840
  1 42 3.24728
  2 42 -0.732867
  3 42 1.39161
  4 42 1.13709
  5 42 -1.83612
  6 42 1.53903
  7 42 -0.138616
  8 42 0.403596
  9 42 2.30654
  10 42 -0.956624
  11 42 -0.843957
  12 42 0.0332369
  13 42 -0.649086
  14 42 2.09996
  15 42 -2.95492
  16 42 -0.690864
  17 42 -2.69289
  18 42 -0.894164
  19 42 0.182373
  20 42 2.59303
86800 20 840
  1 42 1.85541
  2 42 1.84408
  3 42 -3.24386
  4 42 -0.598625
  5 42 0.24284
  6 42 0.156266
  7 42 -1.28776
  8 42 1.42093
  9 42 -0.0878371
  10 42 0.0600002
  11 42 0.91295
  12 42 -0.904391
  13 42 -2.16375
  14 42 -0.0935548
  15 42 3.28498
  16 42 1.21457
  17 42 -3.3123
  18 42 -3.72556
  19 42 1.34638
  20 42 1.89945
86900 20 840
  1 42 3.55992
  2 42 -3.01335
  3 42 2.31506
  4 42 0.960807
  5 42 2.48428
  6 42 -0.0179629
  7 42 -0.471996
  8 42 0.691758
  9 42 -0.848275
  10 42 -1.19879
  11 42 -1.03509
  12 42 -1.09815
  13 42 -1.65006
  14 42 -3.52608
  15 42 -0.0564581
  16 42 1.72707
  17 42 -1.89232
  18 42 0.434522
  19 42 2.38174
  20 42 -4.66477
87000 20 840
  1 42 -0.868198
  2 42 2.36033
  3 42 0.925866
  4 42 0.247404
  5 42 0.916105
  6 42 -1.06993
  7 42 2.35602
  8 42 1.90846
  9 42 1.16011
  10 42 -2.23484
  11 42 -0.627219
  12 42 1.69134
  13 42 4.60935
  14 42 -1.17854
  15 42 -0.809825
  16 42 -1.65652
  17 42 -1.0192
  18 42 -1.13034
  19 42 -2.32008
  20 42 -0.882031
87100 20 840
  1 42 2.50775
  2 42 3.15221
  3 42 0.665196
  4 42 -3.47889
  5 42 -1.23846
  6 42 1.0523
  7 42 -0.501737
  8 42 0.430062
  9 42 -0.702629
  10 42 -1.48128
  11 42 1.40806
  12 42 1.84122
  13 42 -1.91233
  14 42 -0.438605
  15 42 0.944666
  16 42 1.79522
  17 42 -0.228882
  18 42 2.72545
  19 42 -0.844491
  20 42 -1.33811
87200 20 840
  1 42 -0.378625
  2 42 2.6373
  3 42 0.768678
  4 42 -0.378944
  5 42 3.23516
  6 42 2.26773
  7 42 4.0766
  8 42 0.0817507
  9 42 2.86892
  10 42 2.17451
  11 42 -0.588607
  12 42 2.47879
  13 42 -0.0760081
  14 42 -0.259807
  15 42 -3.95853
  16 42 -1.83642
  17 42 -1.16584
  18 42 0.846387
  19 42 3.15354
  20 42 1.39723
87300 20 840
  1 42 -0.585205
  2 42 -0.753797
  3 42 -0.831255
  4 42 -0.65462
  5 42 -0.394522
  6 42 3.76979
  7 42 2.33504
  8 42 0.507194
  9 42 0.810776
  10 42 -1.00478
  11 42 0.946868
  12 42 -0.553951
  13 42 -0.631882
  14 42 -1.91891
  15 42 -0.204959
  16 42 2.8966
  17 42 2.45474
  18 42 4.83927
  19 42 -0.138194
  20 42 1.00049
87400 20 840
  1 42 0.117063
  2 42 1.65877
  3 42 1.44801
  4 42 -0.162165
  5 42 0.610696
  6 42 -1.40096
  7 42 1.27434
  8 42 0.630114
  9 42 -0.644783
  10 42 1.66656
  11 42 0.693734
  12 42 -1.87759
  13 42 0.331153
  14 42 2.84537
  15 42 -2.06797
  16 42 -2.02452
  17 42 -1.16969
  18 42 1.69684
  19 42 0.530034
  20 42 -0.481122
87500 20 840
  1 42 3.36926
  2 42 -3.79687
  3 42 1.12227
  4 42 -1.51704
  5 42 1.35685
  6 42 -0.977143
  7 42 2.72742
  8 42 0.501948
  9 42 -1.49699
  10 42 -1.93491
  11 42 -1.48853
  12 42 1.5285
  13 42 0.25537
  14 42 2.72611
  15 42 0.457063
  16 42 3.22694
  17 42 0.256865
  18 42 2.08548
  19 42 1.16519
  20 42 -0.997054
87600 20 840
  1 42 -2.94777
  2 42 0.297726
  3 42 2.47852
  4 42 -0.479018
  5 42 1.75273
  6 42 1.0653
  7 42 2.30835
  8 42 0.122649
  9 42 -4.0431
  10 42 -0.96475
  11 42 -2.75971
  12 42 1.60321
  13 42 2.32137
  14 42 4.1014
  15 42 0.364324
  16 42 0.544379
  17 42 1.48795
  18 42 -1.48614
  19 42 0.621147
  20 42 -0.0110002
87700 20 840
  1 42 -0.705731
  2 42 1.03958
  3 42 1.66405
  4 42 -0.535823
  5 42 2.20736
  6 42 -1.3356
  7 42 -1.77248
  8 42 -1.08952
  9 42 2.00733
  10 42 0.577633
  11 42 -3.91707
  12 42 -0.804287
  13 42 0.906608
  14 42 1.24126
  15 42 -1.97221
  16 42 -0.388289
  17 42 -0.737383
  18 42 2.46763
  19 42 1.96607
  20 42 0.862617
87800 20 840
  1 42 1.01373
  2 42 -1.12001
  3 42 0.00314044
  4 42 -2.5949
  5 42 1.39899
  6 42 3.53136
  7 42 -0.641869
  8 42 0.535095
  9 42 3.72665
  10 42 -0.57859
  11 42 5.57995
  12 42 -1.06356
  13 42 -2.52504
  14 42 1.07685
  15 42 -2.48609
  16 42 -0.858703
  17 42 -3.13602
  18 42 -1.2507
  19 42 -1.02287
  20 42 -1.28067
87900 20 840
  1 42 -0.790832
  2 42 -2.09862
  3 42 -0.0330884
  4 42 1.11855
  5 42 0.642506
  6 42 1.29042
  7 42 2.53128
  8 42 1.14024
  9 42 -1.3485
  10 42 -0.409272
  11 42 -2.25106
  12 42 -0.250419
  13 42 -2.20496
  14 42 1.77466
  15 42 -0.289204
  16 42 1.27254
  17 42 0.134953
  18 42 0.714994
  19 42 -1.89673
  20 42 -0.260053
88000 20 840
  1 42 1.81044
  2 42 1.21732
  3 42 -1.22298
  4 42 -1.66811
  5 42 0.920138
  6 42 0.88739
  7 42 -1.75641
  8 42 1.87094
  9 42 -1.33876
  10 42 1.21212
  11 42 -0.380755
  12 42 -1.49238
  13 42 1.05412
  14 42 2.51062
  15 42 -0.809365
  16 42 0.136409
  17 42 1.44583
  18 42 -2.42196
  19 42 2.22491
  20 42 2.25735
88100 20 840
  1 42 3.27955
  2 42 0.147473
  3 42 0.669748
  4 42 -0.182032
  5 42 -0.763383
  6 42 2.0285
  7 42 -0.742953
  8 42 0.725788
  9 42 -0.170395
  10 42 0.989848
  11 42 1.60478
  12 42 -0.851581
  13 42 -0.405907
  14 42 2.16153
  15 42 0.586758
  16 42 1.91341
  17 42 0.152476
  18 42 -3.32874
  19 42 -2.04298
  20 42 -2.02446
88200 20 840
  1 42 -0.154067
  2 42 -1.53953
  3 42 3.08954
  4 42 0.42424
  5 42 -1.2841
  6 42 -0.168321
  7 42 -0.821852
  8 42 2.53636
  9 42 -0.624014
  10 42 -1.67877
  11 42 -1.19906
  12 42 0.545903
  13 42 0.823239
  14 42 -1.73042
  15 42 -1.12839
  16 42 -1.15841
  17 42 -0.518657
  18 42 0.558466
  19 42 1.87371
  20 42 -0.099393
88300 20 840
  1 42 4.16877
  2 42 2.79485
  3 42 5.12418
  4 42 0.420625
  5 42 -1.64689
  6 42 -1.05452
  7 42 -3.29563
  8 42 0.706242
  9 42 2.56652
  10 42 0.508043
  11 42 -1.43134
  12 42 -0.251623
  13 42 -0.343922
  14 42 -0.280678
  15 42 -0.502216
  16 42 1.23258
  17 42 -2.12222
  18 42 0.273445
  19 42 -0.756358
  20 42 2.09109
88400 20 840
  1 42 0.28661
  2 42 -0.176791
  3 42 -2.48847
  4 42 -1.55122
  5 42 -1.90455
  6 42 -1.91609
  7 42 0.492828
  8 42 -0.854751
  9 42 -2.19136
  10 42 -1.6743
  11 42 -1.56286
  12 42 -2.97261
  13 42 0.0830029
  14 42 -1.19968
  15 42 2.1112
  16 42 -1.39844
  17 42 -1.1752
  18 42 0.677566
  19 42 -0.509032
  20 42 -3.13239
88500 20 840
  1 42 -1.33319
  2 42 -0.772392
  3 42 1.27578
  4 42 -1.62388
  5 42 0.258764
  6 42 1.62099
  7 42 -2.7172
  8 42 -0.570368
  9 42 0.713942
  10 42 -1.02591
  11 42 0.224966
  12 42 -1.31757
  13 42 -0.701396
  14 42 -0.438367
  15 42 -1.02619
  16 42 -3.02022
  17 42 0.708421
  18 42 1.21565
  19 42 -0.417717
  20 42 -0.767834
88600 20 840
  1 42 -0.807995
  2 42 0.795311
  3 42 0.844363
  4 42 1.18328
  5 42 1.42105
  6 42 1.13853
  7 42 0.499217
  8 42 0.215402
  9 42 -0.56799
  10 42 0.366521
  11 42 -0.0852237
  12 42 -2.65741
  13 42 -0.782448
  14 42 -1.17785
  15 42 0.478309
  16 42 -0.274924
  17 42 1.43836
  18 42 2.28558
  19 42 0.708208
  20 42 1.40441
88700 20 840
  1 42 -0.24888
  2 42 -3.14276
  3 42 -1.2599
  4 42 -1.38071
  5 42 0.622813
  6 42 -0.194883
  7 42 0.839901
  8 42 -2.59733
  9 42 -3.82819
  10 42 -1.28874
  11 42 0.0746293
  12 42 -0.988697
  13 42 -0.884962
  14 42 -1.1902
  15 42 2.10354
  16 42 -1.00681
  17 42 1.02141
  18 42 3.1995
  19 42 -1.53994
  20 42 0.457052
88800 20 840
  1 42 -0.557903
  2 42 -2.44266
  3 42 0.485711
  4 42 -0.530457
  5 42 3.86488
  6 42 1.59846
  7 42 -0.0730893
  8 42 -0.314139
  9 42 -2.78777
  10 42 -2.64572
  11 42 -1.13361
  12 42 -0.504237
  13 42 -0.697386
  14 42 1.18503
  15 42 0.426558
  16 42 1.59775
  17 42 2.57345
  18 42 -0.621856
  19 42 2.16774
  20 42 1.19596
88900 20 840
  1 42 -0.613805
  2 42 -4.7416
  3 42 2.54296
  4 42 0.362127
  5 42 0.587818
  6 42 1.95908
  7 42 -1.58518
  8 42 0.151254
  9 42 -3.6823
  10 42 -1.46427
  11 42 -2.22398
  12 42 -3.31245
  13 42 -1.81992
  14 42 2.73553
  15 42 4.29177
  16 42 -0.698739
  17 42 0.153462
  18 42 -0.886634
  19 42 -1.85439
  20 42 1.17256
89000 20 840
  1 42 -0.159458
  2 42 -2.34296
  3 42 0.707885
  4 42 -0.106811
  5 42 1.96123
  6 42 0.34034
  7 42 -4.25536
  8 42 -0.190716
  9 42 -0.243059
  10 42 2.31662
  11 42 0.402006
  12 42 -0.490049
  13 42 1.55111
  14 42 0.285977
  15 42 -1.62126
  16 42 -1.09081
  17 42 1.39204
  18 42 -1.17895
  19 42 1.02784
  20 42 0.224193
89100 20 840
  1 42 0.570298
  2 42 -5.25966
  3 42 1.72954
  4 42 1.84176
  5 42 -0.8673
  6 42 0.896343
  7 42 -4.55425
  8 42 0.441612
  9 42 0.144636
  10 42 -0.256977
  11 42 1.5699
  12 42 -1.06945
  13 42 0.600786
  14 42 0.619283
  15 42 1.76068
  16 42 -0.618809
  17 42 2.80085
  18 42 -0.240727
  19 42 -0.442839
  20 42 -2.38308
89200 20 840
  1 42 1.01195
  2 42 2.99938
  3 42 -0.736136
  4 42 -1.25014
  5 42 0.703749
  6 42 -2.3078
  7 42 1.13094
  8 42 1.68323
  9 42 -0.729213
  10 42 1.12536
  11 42 -2.33469
  12 42 -0.348738
  13 42 -2.59424
  14 42 0.848003
  15 42 -0.889626
  16 42 -1.23498
  17 42 -3.15419
  18 42 -2.72538
  19 42 -1.72452
  20 42 0.212799
89300 20 840
  1 42 1.78435
  2 42 -1.51733
  3 42 -4.82952
  4 42 -2.0871
  5 42 -0.0283953
  6 42 1.5825
  7 42 -0.746771
  8 42 1.93684
  9 42 3.2059
  10 42 -1.13031
  11 42 0.582154
  12 42 -0.192867
  13 42 0.676159
  14 42 0.330074
  15 42 2.46569
  16 42 1.499
  17 42 -1.87615
  18 42 -3.55101
  19 42 -1.11106
  20 42 -1.19699
89400 20 840
  1 42 1.49372
  2 42 0.902587
  3 42 -1.94528
  4 42 0.696266
  5 42 2.27537
  6 42 2.29825
  7 42 0.360382
  8 42 1.72173
  9 42 2.06159
  10 42 -2.37121
  11 42 3.2281
  12 42 0.0303673
  13 42 2.19782
  14 42 -0.742178
  15 42 1.41407
  16 42 -0.14146
  17 42 2.14634
  18 42 -0.744893
  19 42 -1.694
  20 42 1.86084
89500 20 840
  1 42 -1.37617
  2 42 1.71399
  3 42 -0.465223
  4 42 2.7239
  5 42 -3.04679
  6 42 -0.95628
  7 42 -2.22328
  8 42 -1.5103
  9 42 -3.72938
  10 42 -1.22955
  11 42 0.462175
  12 42 -2.09935
  13 42 1.73574
  14 42 1.36906
  15 42 0.348325
  16 42 -3.50256
  17 42 3.78992
  18 42 -1.62374
  19 42 -1.24172
  20 42 2.04129
89600 20 840
  1 42 3.78189
  2 42 3.11564
  3 42 0.611382
  4 42 -0.0276277
  5 42 0.22375
  6 42 0.876467
  7 42 -2.77706
  8 42 -1.08869
  9 42 -2.9693
  10 42 -1.6026
  11 42 4.67464
  12 42 1.32524
  13 42 -2.07394
  14 42 0.399737
  15 42 -0.0789431
  16 42 1.57838
  17 42 0.762665
  18 42 -1.71647
  19 42 5.82668
  20 42 -0.627595
89700 20 840
  1 42 1.62006
  2 42 1.18714
  3 42 0.599745
  4 42 2.18575
  5 42 1.48628
  6 42 -1.42612
  7 42 6.35054
  8 42 -0.597172
  9 42 2.61836
  10 42 0.528521
  11 42 -0.340854
  12 42 0.201365
  13 42 2.73103
  14 42 -1.48007
  15 42 -0.907794
  16 42 -3.13313
  17 42 -3.11674
  18 42 0.112732
  19 42 -1.24114
  20 42 1.16318
89800 20 840
  1 42 -0.322023
  2 42 0.0744709
  3 42 -0.926137
  4 42 -3.00185
  5 42 0.727218
  6 42 0.431623
  7 42 -2.90772
  8 42 0.666537
  9 42 -0.878683
  10 42 -0.0668248
  11 42 3.31652
  12 42 -3.68186
  13 42 -0.559761
  14 42 -1.50609
  15 42 -2.49201
  16 42 2.89379
  17 42 3.66625
  18 42 -0.398497
  19 42 -3.4756
  20 42 1.41266
89900 20 840
  1 42 2.39161
  2 42 -2.30738
  3 42 -0.313792
  4 42 2.70444
  5 42 1.27773
  6 42 -4.60485
  7 42 1.10541
  8 42 -0.841236
  9 42 -2.24821
  10 42 0.370495
  11 42 -2.49782
  12 42 -2.98189
  13 42 1.18992
  14 42 0.665076
  15 42 -0.380017
  16 42 -2.98481
  17 42 -1.68094
  18 42 0.242461
  19 42 1.27055
  20 42 -2.59383
90000 20 840
  1 42 -1.04831
  2 42 -1.4827
  3 42 -0.282033
  4 42 -1.92544
  5 42 -3.35063
  6 42 -2.99213
  7 42 2.55259
  8 42 0.653198
  9 42 -1.6063
  10 42 -5.09926
  11 42 -1.53639
  12 42 0.562645
  13 42 2.41973
  14 42 -0.540323
  15 42 1.33595
  16 42 -0.929485
  17 42 1.19766
  18 42 -1.53766
  19 42 1.76365
  20 42 -1.84466
90100 20 840
  1 42 -2.33875
  2 42 1.77702
  3 42 2.25117
  4 42 0.885847
  5 42 1.60538
  6 42 2.27525
  7 42 -1.37455
  8 42 -0.412639
  9 42 0.313591
  10 42 -2.05661
  11 42 2.09589
  12 42 1.40037
  13 42 -0.484607
  14 42 1.39782
  15 42 -1.2249
  16 42 -2.90155
  17 42 -0.0280334
  18 42 -0.399876
  19 42 0.694089
  20 42 1.34537
90200 20 840
  1 42 0.138654
  2 42 -1.98604
  3 42 2.76096
  4 42 -1.53747
  5 42 3.11803
  6 42 -0.153165
  7 42 0.820872
  8 42 -0.283891
  9 42 -0.43023
  10 42 1.24978
  11 42 1.28106
  12 42 -2.03915
  13 42 0.0659676
  14 42 -2.75724
  15 42 -0.802501
  16 42 0.964606
  17 42 -0.177783
  18 42 1.72706
  19 42 -0.0042647
  20 42 0.72621
90300 20 840
  1 42 0.0139331
  2 42 -3.06803
  3 42 2.68446
  4 42 -0.622065
  5 42 -1.36962
  6 42 5.04428
  7 42 -0.27215
  8 42 1.42626
  9 42 0.871494
  10 42 1.08942
  11 42 3.15748
  12 42 -1.11001
  13 42 -0.052182
  14 42 -0.0846869
  15 42 -1.60136
  16 42 -1.38895
  17 42 -1.23846
  18 42 1.33082
  19 42 -0.442979
  20 42 0.385268
90400 20 840
  1 42 0.100992
  2 42 -0.654794
  3 42 4.82003
  4 42 3.64979
  5 42 0.975728
  6 42 -0.736463
  7 42 -1.22368
  8 42 -1.01589
  9 42 2.03117
  10 42 -0.31356
  11 42 -0.617349
  12 42 -0.0936328
  13 42 0.410831
  14 42 -0.181441
  15 42 0.397428
  16 42 1.57823
  17 42 -0.354832
  18 42 2.16822
  19 42 0.640839
  20 42 0.362676
90500 20 840
  1 42 3.52858
  2 42 1.71861
  3 42 1.04441
  4 42 -0.77097
  5 42 0.106561
  6 42 0.200019
  7 42 -0.800687
  8 42 2.95883
  9 42 -0.586247
  10 42 -0.0241791
  11 42 0.579142
  12 42 0.857855
  13 42 2.17962
  14 42 -0.266677
  15 42 1.44026
  16 42 -0.982181
  17 42 -0.716098
  18 42 -1.02028
  19 42 2.01169
  20 42 0.738316
90600 20 840
  1 42 0.732784
  2 42 3.55441
  3 42 0.66377
  4 42 -2.12604
  5 42 0.253377
  6 42 1.22455
  7 42 2.2244
  8 42 0.907119
  9 42 1.11218
  10 42 2.93783
  11 42 -1.59101
  12 42 2.09574
  13 42 -1.02084
  14 42 0.0233905
  15 42 -2.37077
  16 42 2.45394
  17 42 0.684536
  18 42 -0.0226994
  19 42 -1.07023
  20 42 -0.0657445
90700 20 840
  1 42 -1.34212
  2 42 2.73549
  3 42 0.0223019
  4 42 0.438211
  5 42 1.02326
  6 42 0.795007
  7 42 3.12166
  8 42 0.499424
  9 42 2.92069
  10 42 -0.676198
  11 42 3.90761
  12 42 -1.05699
  13 42 3.76218
  14 42 1.06153
  15 42 -1.12728
  16 42 -1.71671
  17 42 -0.141845
  18 42 2.96676
  19 42 0.276588
  20 42 0.585057
90800 20 840
  1 42 2.55585
  2 42 4.51437
  3 42 -0.798683
  4 42 -0.0625448
  5 42 -1.21341
  6 42 1.52966
  7 42 0.706511
  8 42 -1.01071
  9 42 3.14943
  10 42 -0.57666
  11 42 3.87499
  12 42 -0.61563
  13 42 0.681241
  14 42 2.32205
  15 42 -2.31698
  16 42 0.674654
  17 42 -1.66246
  18 42 0.734053
  19 42 -1.11941
  20 42 0.617545
90900 20 840
  1 42 0.168881
  2 42 0.717948
  3 42 -1.82619
  4 42 1.13366
  5 42 0.0789309
  6 42 0.552466
  7 42 0.65894
  8 42 -0.589749
  9 42 -0.111612
  10 42 0.698744
  11 42 2.77018
  12 42 -0.942032
  13 42 -0.0495179
  14 42 2.7235
  15 42 0.237954
  16 42 0.770575
  17 42 1.60908
  18 42 -1.9546
  19 42 1.83163
  20 42 -0.405765
91000 20 840
  1 42 1.50624
  2 42 2.13958
  3 42 2.21279
  4 42 2.26901
  5 42 1.22074
  6 42 2.11227
  7 42 2.77194
  8 42 0.96944
  9 42 0.329685
  10 42 1.95476
  11 42 0.240153
  12 42 -1.72173
  13 42 0.641562
  14 42 1.7391
  15 42 -0.31642
  16 42 -2.57232
  17 42 1.05995
  18 42 0.188416
  19 42 0.17757
  20 42 1.01431
91100 20 840
  1 42 1.89066
  2 42 0.397915
  3 42 2.97185
  4 42 -0.570455
  5 42 -1.05592
  6 42 -0.662173
  7 42 0.760449
  8 42 -0.476691
  9 42 -2.45796
  10 42 -2.67379
  11 42 -0.620148
  12 42 -1.73497
  13 42 0.509393
  14 42 0.151001
  15 42 -1.56498
  16 42 2.77529
  17 42 -1.01746
  18 42 -0.343362
  19 42 -1.26054
  20 42 -0.608436
91200 20 840
  1 42 2.07712
  2 42 -0.32284
  3 42 -1.30875
  4 42 -4.10926
  5 42 3.36601
  6 42 0.18489
  7 42 1.19398
  8 42 0.402236
  9 42 0.19374
  10 42 -2.32478
  11 42 1.17483
  12 42 2.49954
  13 42 1.7024
  14 42 -0.55276
  15 42 0.463219
  16 42 -0.200355
  17 42 -2.00124
  18 42 2.12433
  19 42 -1.49732
  20 42 1.09562
91300 20 840
  1 42 -0.456846
  2 42 -0.821933
  3 42 3.23049
  4 42 -1.54892
  5 42 1.22264
  6 42 -1.25762
  7 42 -0.78561
  8 42 -0.46821
  9 42 -0.541729
  10 42 0.0140317
  11 42 -4.19286
  12 42 -1.886
  13 42 0.252699
  14 42 0.0952839
  15 42 1.24244
  16 42 1.35554
  17 42 0.34577
  18 42 -1.50763
  19 42 2.99141
  20 42 0.566624
91400 20 840
  1 42 -0.973125
  2 42 -1.85631
  3 42 -1.91642
  4 42 -1.18552
  5 42 0.812096
  6 42 -0.0276646
  7 42 -0.757111
  8 42 -1.84455
  9 42 -1.24955
  10 42 1.09973
  11 42 -1.44743
  12 42 1.79144
  13 42 -0.766149
  14 42 0.298031
  15 42 0.638535
  16 42 -1.72915
  17 42 2.05848
  18 42 -0.985449
  19 42 3.12622
  20 42 -3.00423
91500 20 840
  1 42 0.400403
  2 42 1.67984
  3 42 0.494251
  4 42 -1.43216
  5 42 -3.39432
  6 42 -0.226304
  7 42 0.889527
  8 42 -2.77922
  9 42 1.3306
  10 42 0.900205
  11 42 1.27993
  12 42 1.89815
  13 42 2.31196
  14 42 -0.753626
  15 42 -0.537485
  16 42 -2.83611
  17 42 -1.3529
  18 42 2.61864
  19 42 -0.289013
  20 42 -2.77338
91600 20 840
  1 42 2.01094
  2 42 -2.22775
  3 42 0.908749
  4 42 -2.64673
  5 42 -0.21274
  6 42 2.50717
  7 42 -1.13927
  8 42 0.208362
  9 42 3.35019
  10 42 0.036445
  11 42 1.09476
  12 42 -0.40646
  13 42 -2.27205
  14 42 1.78411
  15 42 0.664814
  16 42 0.0736675
  17 42 0.894721
  18 42 4.28092
  19 42 -4.06013
  20 42 3.43371
91700 20 840
  1 42 1.54143
  2 42 0.795518
  3 42 0.341444
  4 42 1.43162
  5 42 0.559743
  6 42 -1.26347
  7 42 2.98049
  8 42 -0.340188
  9 42 -1.66379
  10 42 2.09014
  11 42 -3.45621
  12 42 1.37756
  13 42 -1.67235
  14 42 0.089755
  15 42 0.781614
  16 42 0.736572
  17 42 -2.693
  18 42 2.81648
  19 42 -1.81644
  20 42 3.07489
91800 20 840
  1 42 1.6852
  2 42 0.272662
  3 42 1.8469
  4 42 -3.00202
  5 42 0.821803
  6 42 0.866675
  7 42 -0.637696
  8 42 2.65046
  9 42 1.91887
  10 42 0.0449729
  11 42 -2.54813
  12 42 -0.0286738
  13 42 2.83301
  14 42 -0.798588
  15 42 2.70106
  16 42 0.728612
  17 42 -1.46662
  18 42 1.06426
  19 42 2.34807
  20 42 0.806354
91900 20 840
  1 42 0.0143187
  2 42 3.56118
  3 42 2.68515
  4 42 2.20763
  5 42 0.222884
  6 42 0.370616
  7 42 -1.3851
  8 42 1.37792
  9 42 -1.26434
  10 42 -0.56776
  11 42 -1.273
  12 42 -0.0465712
  13 42 -0.214183
  14 42 0.574204
  15 42 -1.54865
  16 42 -1.91929
  17 42 0.104909
  18 42 3.70832
  19 42 1.03158
  20 42 0.534611
92000 20 840
  1 42 -2.45389
  2 42 -1.08837
  3 42 5.72009
  4 42 0.745228
  5 42 1.00096
  6 42 1.14261
  7 42 0.665609
  8 42 0.182685
  9 42 0.680617
  10 42 -1.03722
  11 42 0.255273
  12 42 0.0421368
  13 42 0.739845
  14 42 0.805773
  15 42 1.99445
  16 42 -0.842626
  17 42 3.81823
  18 42 2.32467
  19 42 -0.35067
  20 42 -2.13307
92100 20 840
  1 42 1.26172
  2 42 3.99026
  3 42 0.28249
  4 42 -1.97911
  5 42 0.883737
  6 42 1.42533
  7 42 2.56467
  8 42 2.24164
  9 42 3.0202
  10 42 1.31633
  11 42 1.43349
  12 42 0.0565968
  13 42 0.663497
  14 42 2.93465
  15 42 -1.4671
  16 42 -0.300466
  17 42 0.719303
  18 42 0.603455
  19 42 0.624966
  20 42 0.732231
92200 20 840
  1 42 0.195913
  2 42 -2.42482
  3 42 0.87964
  4 42 -0.910036
  5 42 -0.458273
  6 42 0.314771
  7 42 2.19715
  8 42 -0.128831
  9 42 3.18081
  10 42 1.47334
  11 42 2.92981
  12 42 -3.63299
  13 42 0.275164
  14 42 1.32019
  15 42 -1.99188
