# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  20 42 -0.0832377
6200 20 840
  1 42 -0.0415577
  2 42 0.218153
  3 42 0.036808
  4 42 0.00370487
  5 42 0.917757
  6 42 -0.892569
  7 42 0.679101
  8 42 1.14521
  9 42 -0.564132
  10 42 0.294424
  11 42 -1.58675
  12 42 -0.341626
  13 42 -0.000261398
  14 42 0.0184814
  15 42 -1.02368
  16 42 0.755871
  17 42 -0.229493
  18 42 -0.535488
  19 42 0.727836
  20 42 1.2609
6300 20 840
  1 42 -0.869322
  2 42 0.962303
  3 42 2.69539
  4 42 -0.395497
  5 42 -1.42969
  6 42 0.34445
  7 42 -2.1991
  8 42 1.1419
  9 42 1.66244
  10 42 0.333702
  11 42 3.30415
  12 42 2.01946
  13 42 1.09014
  14 42 -0.843132
  15 42 -0.60987
  16 42 -0.338196
  17 42 0.378137
  18 42 -1.55645
  19 42 2.13402
  20 42 -0.728712
6400 20 840
  1 42 -0.961978
  2 42 -0.101966
  3 42 -1.07659
  4 42 0.119095
  5 42 0.435176
  6 42 -0.443107
  7 42 -1.06746
  8 42 -0.62314
  9 42 0.510566
  10 42 1.09343
  11 42 0.000780579
  12 42 0.800707
  13 42 -0.357583
  14 42 -0.579871
  15 42 0.141746
  16 42 0.362689
  17 42 -0.110852
  18 42 -0.0728076
  19 42 1.43049
  20 42 0.874167
6500 20 840
  1 42 0.378844
  2 42 0.684044
  3 42 -0.0659342
  4 42 -0.0928426
  5 42 -0.849889
  6 42 -2.07474
  7 42 -0.83251
  8 42 -0.295625
  9 42 -0.947789
  10 42 1.12137
  11 42 -0.524814
  12 42 -0.0300595
  13 42 1.20059
  14 42 -0.22758
  15 42 -1.71254
  16 42 -0.875842
  17 42 1.11362
  18 42 -0.0210585
  19 42 0.104353
  20 42 -0.0662694
6600 20 840
  1 42 1.29132
  2 42 0.769789
  3 42 -1.96223
  4 42 0.151309
  5 42 0.979508
  6 42 0.730769
  7 42 -1.92292
  8 42 -0.126491
  9 42 -1.75111
  10 42 -0.24266
  11 42 -1.87181
  12 42 -0.458811
  13 42 1.63786
  14 42 0.455951
  15 42 0.0166586
  16 42 2.6038
  17 42 -1.18045
  18 42 1.61659
  19 42 -0.556995
  20 42 -0.933643
6700 20 840
  1 42 -0.455296
  2 42 0.269034
  3 42 -0.504172
  4 42 0.387112
  5 42 0.233268
  6 42 0.708076
  7 42 -0.327155
  8 42 0.694646
  9 42 0.242189
  10 42 -0.899937
  11 42 -0.0694005
  12 42 0.222184
  13 42 0.273595
  14 42 0.0366961
  15 42 1.18431
  16 42 -2.03016
  17 42 1.516
  18 42 1.6263
  19 42 1.22109
  20 42 0.651143
6800 20 840
  1 42 1.22152
  2 42 -1.02301
  3 42 -0.703636
  4 42 -1.00628
  5 42 1.16304
  6 42 1.71089
  7 42 0.825845
  8 42 1.01294
  9 42 3.85946
  10 42 0.128895
  11 42 -0.846463
  12 42 -1.07225
  13 42 -0.194994
  14 42 0.660996
  15 42 -1.60814
  16 42 -0.311708
  17 42 -0.170142
  18 42 1.59381
  19 42 1.38919
  20 42 -1.03711
6900 20 840
  1 42 -0.192
  2 42 -0.458527
  3 42 1.12901
  4 42 0.235926
  5 42 -0.371899
  6 42 0.210943
  7 42 2.03529
  8 42 0.354786
  9 42 2.82656
  10 42 -0.324405
  11 42 0.738528
  12 42 -0.445267
  13 42 0.1579
  14 42 1.0709
  15 42 0.022304
  16 42 -1.68916
  17 42 2.33059
  18 42 -0.499354
  19 42 -0.878054
  20 42 -0.714097
7000 20 840
  1 42 0.41138
  2 42 -0.157692
  3 42 -0.0318164
  4 42 -0.447629
  5 42 0.311414
  6 42 0.270115
  7 42 2.30991
  8 42 -0.359303
  9 42 0.863057
  10 42 -0.0717351
  11 42 -0.621526
  12 42 -0.664656
  13 42 -0.439798
  14 42 0.566779
  15 42 -1.06732
  16 42 -1.67984
  17 42 -0.246942
  18 42 0.882363
  19 42 -1.49985
  20 42 -0.401552
7100 20 840
  1 42 -0.0261273
  2 42 -1.32844
  3 42 -2.74229
  4 42 -0.0712935
  5 42 -0.357855
  6 42 -0.329857
  7 42 0.801644
  8 42 -0.198531
  9 42 0.380071
  10 42 0.249157
  11 42 0.618668
  12 42 0.130977
  13 42 0.00683902
  14 42 -0.00508911
  15 42 1.65889
  16 42 0.60617
  17 42 0.250783
  18 42 -1.86763
  19 42 0.0917724
  20 42 1.12931
7200 20 840
  1 42 -0.605198
  2 42 1.25766
  3 42 0.319803
  4 42 0.588869
  5 42 0.951532
  6 42 -1.35115
  7 42 1.29635
  8 42 0.496668
  9 42 1.29516
  10 42 -1.33531
  11 42 -0.171305
  12 42 -2.05526
  13 42 -1.05111
  14 42 -1.18617
  15 42 -0.131005
  16 42 0.212003
  17 42 -1.48718
  18 42 -2.32611
  19 42 -0.841927
  20 42 1.72716
7300 20 840
  1 42 -0.975973
  2 42 1.65823
  3 42 1.13827
  4 42 -0.333584
  5 42 -0.244779
  6 42 -0.84444
  7 42 -1.39081
  8 42 -0.706328
  9 42 1.0035
  10 42 -0.883291
  11 42 0.392961
  12 42 0.21991
  13 42 0.368267
  14 42 0.481811
  15 42 0.164232
  16 42 -0.165066
  17 42 0.601387
  18 42 -1.24668
  19 42 -1.57223
  20 42 0.363458
7400 20 840
  1 42 0.0881418
  2 42 -0.420762
  3 42 1.10514
  4 42 0.175214
  5 42 0.0305121
  6 42 -0.693049
  7 42 0.17949
  8 42 -0.687821
  9 42 1.03197
  10 42 0.239655
  11 42 -0.299311
  12 42 -0.425687
  13 42 0.125994
  14 42 -0.0771246
  15 42 1.46629
  16 42 -0.470466
  17 42 -0.458289
  18 42 -1.16567
  19 42 -1.68452
  20 42 -1.38167
7500 20 840
  1 42 0.0108649
  2 42 0.316318
  3 42 0.754343
  4 42 -0.00813326
  5 42 -2.14379
  6 42 -0.636392
  7 42 -0.751307
  8 42 0.407007
  9 42 1.47257
  10 42 0.552932
  11 42 2.20863
  12 42 0.545443
  13 42 0.578746
  14 42 -0.682554
  15 42 0.799403
  16 42 0.456344
  17 42 0.739526
  18 42 -0.193138
  19 42 0.564504
  20 42 -0.206774
7600 20 840
  1 42 1.2742
  2 42 0.595105
  3 42 0.182687
  4 42 0.0201505
  5 42 0.316491
  6 42 2.13836
  7 42 -0.508366
  8 42 -0.904485
  9 42 0.596927
  10 42 -0.0575761
  11 42 -0.244956
  12 42 1.23222
  13 42 0.500813
  14 42 0.467209
  15 42 1.38373
  16 42 -0.716101
  17 42 -0.816313
  18 42 1.79928
  19 42 0.301819
  20 42 0.519787
7700 20 840
  1 42 0.436445
  2 42 1.70603
  3 42 0.890271
  4 42 0.11713
  5 42 -1.11051
  6 42 0.781374
  7 42 -1.78443
  8 42 -0.607433
  9 42 -1.4602
  10 42 -0.0859059
  11 42 -2.11649
  12 42 0.156686
  13 42 1.0895
  14 42 0.609202
  15 42 2.30894
  16 42 1.1649
  17 42 1.61173
  18 42 -0.514819
  19 42 2.16259
  20 42 -0.0226782
7800 20 840
  1 42 0.812894
  2 42 0.583937
  3 42 2.78936
  4 42 0.501063
  5 42 -0.717871
  6 42 0.0208436
  7 42 -0.134624
  8 42 -0.344044
  9 42 -1.15697
  10 42 0.0410398
  11 42 -1.09386
  12 42 -1.76886
  13 42 0.220931
  14 42 0.699741
  15 42 -0.635587
  16 42 -0.00505529
  17 42 -1.36117
  18 42 -0.143625
  19 42 -0.576823
  20 42 1.25196
7900 20 840
  1 42 -0.673395
  2 42 -0.0417306
  3 42 3.37739
  4 42 1.14616
  5 42 -0.89588
  6 42 -0.343386
  7 42 -1.79314
  8 42 -1.02811
  9 42 -2.08467
  10 42 -1.01798
  11 42 0.602781
  12 42 0.757802
  13 42 -0.560783
  14 42 -0.51465
  15 42 2.85778
  16 42 -1.73377
  17 42 0.384577
  18 42 -0.683293
  19 42 0.99832
  20 42 0.209782
8000 20 840
  1 42 1.58975
  2 42 -0.211941
  3 42 0.290128
  4 42 0.324112
  5 42 1.60598
  6 42 0.524948
  7 42 -0.00977795
  8 42 -0.344881
  9 42 -1.18031
  10 42 0.681116
  11 42 0.441428
  12 42 0.324432
  13 42 -0.601086
  14 42 -0.900187
  15 42 -0.104558
  16 42 -1.39832
  17 42 -2.27597
  18 42 0.26605
  19 42 -0.168685
  20 42 -0.274001
8100 20 840
  1 42 -1.58255
  2 42 -0.555631
  3 42 -1.41086
  4 42 -0.569787
  5 42 0.130496
  6 42 0.371932
  7 42 1.23076
  8 42 0.210603
  9 42 -0.540071
  10 42 0.366451
  11 42 0.493269
  12 42 -0.358712
  13 42 -0.0428425
  14 42 -0.57317
  15 42 0.034218
  16 42 -0.248187
  17 42 -0.579268
  18 42 -0.832283
  19 42 0.557403
  20 42 0.745103
8200 20 840
  1 42 0.916691
  2 42 1.49692
  3 42 0.0410824
  4 42 -0.836404
  5 42 1.08511
  6 42 -1.40689
  7 42 1.02458
  8 42 0.509837
  9 42 -0.860444
  10 42 -0.689428
  11 42 0.251762
  12 42 -1.1298
  13 42 -1.20999
  14 42 -0.523882
  15 42 -0.253737
  16 42 -1.11541
  17 42 -0.635991
  18 42 -1.05501
  19 42 0.225059
  20 42 -0.0180742
8300 20 840
  1 42 -1.32428
  2 42 -0.449761
  3 42 -1.04707
  4 42 -1.75696
  5 42 0.215627
  6 42 1.15922
  7 42 0.70059
  8 42 -1.14682
  9 42 -1.00817
  10 42 -0.0135997
  11 42 0.695827
  12 42 1.34642
  13 42 0.322293
  14 42 0.437115
  15 42 0.20596
  16 42 -0.943
  17 42 0.764813
  18 42 0.903986
  19 42 -1.99947
  20 42 -2.31852
8400 20 840
  1 42 0.465077
  2 42 -0.56976
  3 42 1.27977
  4 42 1.16513
  5 42 -0.378635
  6 42 0.759783
  7 42 0.866656
  8 42 -0.649279
  9 42 0.253978
  10 42 -0.962115
  11 42 -1.40716
  12 42 -0.882055
  13 42 -0.83908
  14 42 -0.487625
  15 42 0.344197
  16 42 0.790314
  17 42 -0.562707
  18 42 -0.425187
  19 42 -0.187155
  20 42 -1.47269
8500 20 840
  1 42 -0.76937
  2 42 -0.276937
  3 42 -0.168845
  4 42 -0.958445
  5 42 0.433957
  6 42 0.0956573
  7 42 1.90327
  8 42 1.09478
  9 42 1.40009
  10 42 -0.540817
  11 42 -0.722579
  12 42 -0.427923
  13 42 0.577207
  14 42 0.319093
  15 42 -1.49432
  16 42 -0.0970778
  17 42 0.214136
  18 42 0.308047
  19 42 1.97618
  20 42 -1.14397
8600 20 840
  1 42 0.715402
  2 42 0.907935
  3 42 -2.25083
  4 42 -2.00028
  5 42 1.37344
  6 42 1.4042
  7 42 1.10924
  8 42 1.1982
  9 42 1.09139
  10 42 0.480012
  11 42 -0.155787
  12 42 0.843527
  13 42 -0.0172089
  14 42 0.997459
  15 42 0.469879
  16 42 1.14092
  17 42 -1.00659
  18 42 0.4726
  19 42 -1.55795
  20 42 -1.52113
8700 20 840
  1 42 -0.514052
  2 42 0.33207
  3 42 -0.74866
  4 42 0.374216
  5 42 -0.0789366
  6 42 -0.487603
  7 42 0.951044
  8 42 1.4129
  9 42 0.585681
  10 42 0.0204276
  11 42 0.998786
  12 42 0.24612
  13 42 -0.897416
  14 42 -0.974881
  15 42 -0.248039
  16 42 -0.213981
  17 42 0.255681
  18 42 -0.774166
  19 42 1.51459
  20 42 1.01812
8800 20 840
  1 42 -0.338713
  2 42 -1.17683
  3 42 -0.676102
  4 42 -0.414976
  5 42 -0.414887
  6 42 0.47683
  7 42 -0.0725377
  8 42 0.886646
  9 42 0.855488
  10 42 0.852701
  11 42 0.873088
  12 42 0.138863
  13 42 -1.71558
  14 42 -0.74393
  15 42 -2.89325
  16 42 -1.11702
  17 42 -2.44973
  18 42 -0.770714
  19 42 -0.103694
  20 42 1.25663
8900 20 840
  1 42 -0.764345
  2 42 0.562963
  3 42 -0.299236
  4 42 -0.347225
  5 42 -1.07556
  6 42 -1.13785
  7 42 -1.16283
  8 42 0.210836
  9 42 -1.27265
  10 42 1.31946
  11 42 -0.505503
  12 42 0.591976
  13 42 0.0507191
  14 42 -0.194877
  15 42 0.311039
  16 42 0.455559
  17 42 1.37263
  18 42 0.224524
  19 42 -0.612535
  20 42 0.250414
9000 20 840
  1 42 0.12559
  2 42 0.102055
  3 42 -0.379826
  4 42 0.700892
  5 42 0.830732
  6 42 -0.669878
  7 42 -0.0896547
  8 42 1.44223
  9 42 -0.546296
  10 42 1.32822
  11 42 -0.398781
  12 42 -1.16328
  13 42 1.13905
  14 42 0.554426
  15 42 -1.56646
  16 42 0.915499
  17 42 -1.13028
  18 42 -0.932345
  19 42 0.600936
  20 42 -0.566202
9100 20 840
  1 42 -0.0349837
  2 42 -0.395392
  3 42 0.406409
  4 42 -0.792339
  5 42 -0.226104
  6 42 -1.83153
  7 42 -1.68365
  8 42 0.913881
  9 42 -0.531903
  10 42 -0.181491
  11 42 0.0244339
  12 42 0.206545
  13 42 0.776952
  14 42 -0.0770575
  15 42 -0.295963
  16 42 1.87686
  17 42 0.736122
  18 42 -0.47734
  19 42 2.54105
  20 42 2.38626
9200 20 840
  1 42 0.890518
  2 42 -0.191819
  3 42 -1.11904
  4 42 0.0834807
  5 42 0.902884
  6 42 0.304204
  7 42 -1.63546
  8 42 -0.148174
  9 42 0.467845
  10 42 -0.511402
  11 42 0.341101
  12 42 1.65649
  13 42 -0.808448
  14 42 -0.288659
  15 42 -0.0580933
  16 42 -0.614765
  17 42 0.590736
  18 42 0.621958
  19 42 -0.658148
  20 42 -0.357444
9300 20 840
  1 42 -0.343997
  2 42 -0.595581
  3 42 0.0874282
  4 42 -0.500644
  5 42 0.272773
  6 42 1.20406
  7 42 -0.451343
  8 42 -0.548984
  9 42 -0.51551
  10 42 1.3177
  11 42 0.0236203
  12 42 2.13551
  13 42 1.52685
  14 42 0.477575
  15 42 -0.715044
  16 42 -0.372381
  17 42 2.11338
  18 42 3.07255
  19 42 1.55118
  20 42 -0.611446
9400 20 840
  1 42 0.417036
  2 42 -0.687522
  3 42 3.01034
  4 42 0.520425
  5 42 0.585961
  6 42 0.109039
  7 42 0.132102
  8 42 0.537682
  9 42 -0.726992
  10 42 -0.274785
  11 42 -1.05677
  12 42 -0.361664
  13 42 0.231111
  14 42 -0.191572
  15 42 -1.28822
  16 42 -1.28394
  17 42 0.977029
  18 42 0.255814
  19 42 -0.0353733
  20 42 -1.84273
9500 20 840
  1 42 -0.235654
  2 42 -0.588378
  3 42 -1.27756
  4 42 -1.58379
  5 42 -0.118286
  6 42 0.462869
  7 42 1.38886
  8 42 0.0342227
  9 42 0.795773
  10 42 0.406933
  11 42 -0.978032
  12 42 1.78855
  13 42 1.06318
  14 42 0.263607
  15 42 -1.15056
  16 42 -0.273342
  17 42 0.803856
  18 42 1.8232
  19 42 -0.554593
  20 42 -0.976968
9600 20 840
  1 42 1.68642
  2 42 0.137359
  3 42 -0.655343
  4 42 1.35054
  5 42 0.551154
  6 42 1.06186
  7 42 -1.56494
  8 42 -0.575235
  9 42 2.05527
  10 42 -1.28048
  11 42 -1.33898
  12 42 0.421198
  13 42 -0.897403
  14 42 -0.70366
  15 42 0.877776
  16 42 0.897441
  17 42 -1.90671
  18 42 -0.746098
  19 42 1.7226
  20 42 -1.19685
9700 20 840
  1 42 -0.163085
  2 42 -1.11
  3 42 0.0581507
  4 42 1.14732
  5 42 0.0769994
  6 42 -1.30919
  7 42 2.20152
  8 42 0.537014
  9 42 1.25925
  10 42 -0.563957
  11 42 0.290905
  12 42 -1.68911
  13 42 -0.320163
  14 42 -1.35902
  15 42 -0.256542
  16 42 -1.4541
  17 42 -0.103359
  18 42 -0.44544
  19 42 2.38081
  20 42 0.00406463
9800 20 840
  1 42 0.566438
  2 42 -1.15289
  3 42 -0.956418
  4 42 -0.92724
  5 42 0.516789
  6 42 -1.68977
  7 42 1.24296
  8 42 0.0239099
  9 42 0.291702
  10 42 1.94724
  11 42 0.0373587
  12 42 -1.03652
  13 42 0.426199
  14 42 0.352615
  15 42 -1.21337
  16 42 0.945535
  17 42 -0.226207
  18 42 -0.625262
  19 42 -1.83583
  20 42 0.676074
9900 20 840
  1 42 -1.54393
  2 42 -0.786014
  3 42 0.986151
  4 42 0.465332
  5 42 -0.474621
  6 42 -0.603649
  7 42 2.05607
  8 42 0.175758
  9 42 -0.71294
  10 42 -0.219223
  11 42 1.55012
  12 42 0.2069
  13 42 0.809977
  14 42 -0.185918
  15 42 1.90471
  16 42 -1.46063
  17 42 0.628233
  18 42 -0.0419929
  19 42 0.604344
  20 42 -1.79396
10000 20 840
  1 42 0.400674
  2 42 -1.04032
  3 42 1.47415
  4 42 -0.0252484
  5 42 -0.381667
  6 42 1.25006
  7 42 1.09149
  8 42 -0.00689827
  9 42 2.62076
  10 42 -0.0936396
  11 42 0.729778
  12 42 -0.255327
  13 42 -0.0647275
  14 42 -0.0834817
  15 42 -0.568354
  16 42 0.0693787
  17 42 -1.71512
  18 42 -1.15844
  19 42 -1.98329
  20 42 0.834699
10100 20 840
  1 42 -0.526104
  2 42 -0.837986
  3 42 -0.851677
  4 42 -0.489726
  5 42 -0.807464
  6 42 0.76377
  7 42 0.0989547
  8 42 0.298395
  9 42 2.07774
  10 42 -1.22628
  11 42 -1.2679
  12 42 -0.452143
  13 42 -0.292653
  14 42 0.0434581
  15 42 0.295194
  16 42 0.703437
  17 42 0.830285
  18 42 -0.290514
  19 42 -0.254808
  20 42 0.691915
10200 20 840
  1 42 0.568959
  2 42 0.621474
  3 42 0.594943
  4 42 0.370778
  5 42 0.749881
  6 42 -0.514465
  7 42 0.308348
  8 42 -0.309336
  9 42 0.323033
  10 42 -1.77107
  11 42 -0.488059
  12 42 -0.910118
  13 42 0.0830035
  14 42 0.220192
  15 42 0.729253
  16 42 0.767377
  17 42 0.361368
  18 42 -1.30494
  19 42 -1.35688
  20 42 -1.5185
10300 20 840
  1 42 -1.43647
  2 42 0.271992
  3 42 1.16732
  4 42 -0.857425
  5 42 -0.0455762
  6 42 -0.244809
  7 42 -1.7795
  8 42 -0.783948
  9 42 -1.25339
  10 42 -0.216968
  11 42 1.13975
  12 42 -0.540619
  13 42 0.720389
  14 42 0.31732
  15 42 0.697439
  16 42 0.515617
  17 42 0.269687
  18 42 0.611011
  19 42 -1.61775
  20 42 -0.00495718
10400 20 840
  1 42 0.467337
  2 42 -0.478334
  3 42 -0.0490562
  4 42 0.479752
  5 42 0.215609
  6 42 -0.616704
  7 42 -1.13053
  8 42 0.477859
  9 42 -0.372724
  10 42 0.0618676
  11 42 0.375942
  12 42 -0.122112
  13 42 -0.499036
  14 42 -0.784519
  15 42 1.14681
  16 42 -1.00111
  17 42 -1.34869
  18 42 -1.74046
  19 42 1.24936
  20 42 0.19803
10500 20 840
  1 42 -0.861195
  2 42 0.93469
  3 42 -2.16889
  4 42 0.135741
  5 42 -0.0100019
  6 42 0.92842
  7 42 -1.51082
  8 42 -0.325712
  9 42 -0.535669
  10 42 2.19966
  11 42 0.652965
  12 42 1.0585
  13 42 0.670131
  14 42 -0.068386
  15 42 0.927684
  16 42 -0.423093
  17 42 -1.25994
  18 42 0.897014
  19 42 1.22446
  20 42 -0.499888
10600 20 840
  1 42 0.607118
  2 42 1.48281
  3 42 -1.33888
  4 42 0.602643
  5 42 -0.695561
  6 42 -0.227351
  7 42 -0.987404
  8 42 -0.0915987
  9 42 -0.302627
  10 42 -0.340914
  11 42 0.296878
  12 42 -1.63443
  13 42 -0.994491
  14 42 0.31253
  15 42 0.508376
  16 42 -1.31074
  17 42 -1.25477
  18 42 -1.19617
  19 42 -0.323267
  20 42 -0.212656
10700 20 840
  1 42 1.03918
  2 42 -0.142036
  3 42 0.237215
  4 42 0.140193
  5 42 -0.662861
  6 42 -1.60229
  7 42 -0.237429
  8 42 -0.512833
  9 42 -1.25293
  10 42 0.88679
  11 42 -0.0442236
  12 42 -1.3458
  13 42 -0.219863
  14 42 0.293986
  15 42 0.467967
  16 42 0.457555
  17 42 0.911488
  18 42 0.612135
  19 42 0.856332
  20 42 -0.310643
10800 20 840
  1 42 0.891796
  2 42 0.358332
  3 42 -1.29042
  4 42 0.163406
  5 42 -0.288166
  6 42 1.06351
  7 42 -0.824384
  8 42 -0.543375
  9 42 -0.578456
  10 42 1.01727
  11 42 -0.576604
  12 42 -0.0543911
  13 42 0.53374
  14 42 0.664595
  15 42 0.706561
  16 42 1.39639
  17 42 -0.855079
  18 42 0.0591214
  19 42 -1.72621
  20 42 0.155972
10900 20 840
  1 42 0.813305
  2 42 0.713276
  3 42 1.25062
  4 42 1.06934
  5 42 0.940719
  6 42 -0.114001
  7 42 0.493407
  8 42 0.769318
  9 42 -2.22481
  10 42 -1.75536
  11 42 1.38068
  12 42 1.04593
  13 42 0.804586
  14 42 -0.107846
  15 42 1.36526
  16 42 -1.40158
  17 42 -0.127181
  18 42 0.84186
  19 42 1.09913
  20 42 0.48184
11000 20 840
  1 42 1.62114
  2 42 0.171234
  3 42 1.17774
  4 42 -1.32761
  5 42 2.1366
  6 42 0.0522645
  7 42 0.424099
  8 42 -0.390207
  9 42 1.13123
  10 42 -0.352534
  11 42 -0.488907
  12 42 0.967842
  13 42 0.349633
  14 42 0.609291
  15 42 -1.33322
  16 42 0.620584
  17 42 -1.17464
  18 42 -0.381074
  19 42 0.957389
  20 42 1.06872
11100 20 840
  1 42 -0.30347
  2 42 1.95319
  3 42 -0.189636
  4 42 -1.0249
  5 42 1.7607
  6 42 0.0112891
  7 42 2.04673
  8 42 -1.13722
  9 42 -0.60842
  10 42 -0.568416
  11 42 0.465628
  12 42 0.104501
  13 42 -0.226371
  14 42 -0.0243788
  15 42 0.360305
  16 42 -1.46977
  17 42 1.26161
  18 42 -0.759322
  19 42 2.63758
  20 42 -0.95736
11200 20 840
  1 42 0.632421
  2 42 0.71508
  3 42 0.873941
  4 42 -0.0938951
  5 42 0.833631
  6 42 0.354899
  7 42 0.574148
  8 42 -0.393862
  9 42 0.556628
  10 42 0.0478944
  11 42 0.134922
  12 42 0.270824
  13 42 -0.985996
  14 42 -0.0395933
  15 42 0.988873
  16 42 -1.08962
  17 42 -0.0940289
  18 42 -0.0922291
  19 42 1.12658
  20 42 -1.51259
11300 20 840
  1 42 -0.39149
  2 42 0.78375
  3 42 -1.20091
  4 42 -1.08991
  5 42 -0.806355
  6 42 0.208928
  7 42 0.689496
  8 42 0.442812
  9 42 1.95471
  10 42 1.27501
  11 42 -1.97391
  12 42 1.51125
  13 42 0.341821
  14 42 0.507157
  15 42 -0.781793
  16 42 -1.8781
  17 42 0.481438
  18 42 -0.0645995
  19 42 -0.553527
  20 42 0.789644
11400 20 840
  1 42 -0.389937
  2 42 0.797342
  3 42 -0.329634
  4 42 1.07308
  5 42 0.920902
  6 42 -0.655787
  7 42 1.10875
  8 42 1.63988
  9 42 -0.51573
  10 42 0.313025
  11 42 -1.9292
  12 42 -0.948676
  13 42 -0.802719
  14 42 -0.187561
  15 42 -0.177336
  16 42 -0.148756
  17 42 -0.728134
  18 42 -0.653558
  19 42 1.54634
  20 42 0.428239
11500 20 840
  1 42 -1.16762
  2 42 1.07238
  3 42 0.62323
  4 42 -0.0101339
  5 42 0.365189
  6 42 -0.220707
  7 42 0.513933
  8 42 0.970045
  9 42 0.201445
  10 42 1.06109
  11 42 0.662729
  12 42 -0.245175
  13 42 0.711974
  14 42 -0.241751
  15 42 0.0919483
  16 42 -0.883946
  17 42 -0.742277
  18 42 -0.20251
  19 42 0.329928
  20 42 0.543739
11600 20 840
  1 42 -0.103643
  2 42 -0.331512
  3 42 -0.26378
  4 42 0.546525
  5 42 -0.965466
  6 42 -0.492544
  7 42 -1.80723
  8 42 0.451441
  9 42 0.0606551
  10 42 -1.08482
  11 42 0.611068
  12 42 0.36147
  13 42 -1.44941
  14 42 0.038709
  15 42 0.145411
  16 42 0.908776
  17 42 -0.914959
  18 42 -0.861645
  19 42 0.102301
  20 42 -0.0179887
11700 20 840
  1 42 -0.854489
  2 42 -1.26712
  3 42 0.433193
  4 42 0.581028
  5 42 0.535284
  6 42 0.437403
  7 42 1.01857
  8 42 0.375448
  9 42 0.267462
  10 42 1.10143
  11 42 -0.68056
  12 42 0.514905
  13 42 -0.276578
  14 42 0.407495
  15 42 -0.533793
  16 42 -0.226752
  17 42 0.687525
  18 42 1.01045
  19 42 1.33308
  20 42 1.18772
11800 20 840
  1 42 0.144272
  2 42 0.396538
  3 42 0.337273
  4 42 0.0875363
  5 42 0.246176
  6 42 0.860378
  7 42 -0.543434
  8 42 0.840281
  9 42 1.35819
  10 42 0.70481
  11 42 0.666933
  12 42 -1.38125
  13 42 0.87195
  14 42 1.16571
  15 42 -2.12727
  16 42 0.361216
  17 42 0.176721
  18 42 0.224676
  19 42 -0.961972
  20 42 0.48
11900 20 840
  1 42 0.237171
  2 42 0.366476
  3 42 0.0947513
  4 42 -0.404373
  5 42 0.524063
  6 42 -0.331125
  7 42 -0.369978
  8 42 0.649453
  9 42 -1.05222
  10 42 -0.876326
  11 42 -0.0772791
  12 42 -0.85219
  13 42 2.03524
  14 42 0.621424
  15 42 -1.2929
  16 42 0.747098
  17 42 1.79871
  18 42 0.559463
  19 42 0.11653
  20 42 -0.593613
12000 20 840
  1 42 0.339245
  2 42 1.18104
  3 42 -1.7541
  4 42 -0.646523
  5 42 1.23165
  6 42 0.387684
  7 42 -0.336779
  8 42 -0.171529
  9 42 1.11197
  10 42 0.745303
  11 42 1.4605
  12 42 0.510231
  13 42 0.554632
  14 42 0.33433
  15 42 -1.84096
  16 42 1.20869
  17 42 -0.152919
  18 42 0.180886
  19 42 0.405415
  20 42 0.61465
12100 20 840
  1 42 0.0294785
  2 42 0.400449
  3 42 0.709992
  4 42 0.860952
  5 42 1.04264
  6 42 -0.844146
  7 42 -1.21714
  8 42 -0.301169
  9 42 0.0276105
  10 42 -1.20048
  11 42 -0.240821
  12 42 -0.0106449
  13 42 -0.479911
  14 42 -0.908557
  15 42 0.823388
  16 42 -0.908004
  17 42 0.7786
  18 42 -0.118385
  19 42 1.48352
  20 42 -2.00558
12200 20 840
  1 42 0.808076
  2 42 0.507704
  3 42 -0.859365
  4 42 -0.444799
  5 42 0.633897
  6 42 -0.723702
  7 42 -0.0311885
  8 42 0.408574
  9 42 0.471649
  10 42 0.721413
  11 42 -0.55209
  12 42 0.25576
  13 42 0.275313
  14 42 -0.508646
  15 42 -0.0532135
  16 42 -0.141948
  17 42 -0.0661586
  18 42 0.981022
  19 42 -0.722279
  20 42 0.0509523
12300 20 840
  1 42 -0.250922
  2 42 0.240155
  3 42 -0.0818682
  4 42 -0.14979
  5 42 -1.12378
  6 42 -0.723404
  7 42 -0.403855
  8 42 0.400849
  9 42 -0.282267
  10 42 1.91467
  11 42 0.770564
  12 42 0.938104
  13 42 1.24547
  14 42 0.304034
  15 42 -0.405886
  16 42 -0.426409
  17 42 0.351132
  18 42 0.536569
  19 42 -0.310778
  20 42 -0.0818658
12400 20 840
  1 42 1.24678
  2 42 -1.46689
  3 42 0.43309
  4 42 1.73254
  5 42 0.057188
  6 42 -0.415509
  7 42 1.54568
  8 42 1.42417
  9 42 -0.53438
  10 42 -0.292298
  11 42 -0.910761
  12 42 -0.0196799
  13 42 0.5072
  14 42 0.02971
  15 42 0.454555
  16 42 -1.29341
  17 42 -1.86609
  18 42 -0.553397
  19 42 1.17673
  20 42 -0.243625
12500 20 840
  1 42 0.412648
  2 42 0.113049
  3 42 0.594789
  4 42 0.137429
  5 42 -2.11266
  6 42 1.23841
  7 42 0.765434
  8 42 -0.138754
  9 42 1.35921
  10 42 0.450635
  11 42 0.2387
  12 42 0.57973
  13 42 -0.201619
  14 42 0.162506
  15 42 -0.0688264
  16 42 -0.581924
