# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  12 42 2.3868
  13 42 0.074901
  14 42 0.816301
  15 42 -0.31249
  16 42 -1.54041
  17 42 -0.117727
  18 42 2.04462
  19 42 -1.55929
  20 42 -0.718569
6300 20 840
  1 42 0.782044
  2 42 0.678455
  3 42 -1.0973
  4 42 -1.1561
  5 42 -1.27591
  6 42 0.434119
  7 42 -1.71143
  8 42 -0.695635
  9 42 0.747349
  10 42 -1.26794
  11 42 0.914814
  12 42 3.52538
  13 42 -0.227119
  14 42 1.42698
  15 42 -0.575178
  16 42 -1.17949
  17 42 0.28102
  18 42 1.6491
  19 42 -1.68941
  20 42 0.500198
6400 20 840
  1 42 1.96757
  2 42 0.0229578
  3 42 -1.22878
  4 42 -1.44066
  5 42 -0.413673
  6 42 -0.503514
  7 42 -1.63564
  8 42 -0.269321
  9 42 0.419228
  10 42 -1.06401
  11 42 -1.18345
  12 42 1.12145
  13 42 -2.15608
  14 42 0.563234
  15 42 -0.585392
  16 42 0.958435
  17 42 -2.10552
  18 42 -1.00564
  19 42 2.05862
  20 42 3.91281
6500 20 840
  1 42 -0.322183
  2 42 2.04938
  3 42 0.94809
  4 42 -1.87131
  5 42 -1.9727
  6 42 -0.0766719
  7 42 0.55125
  8 42 0.763116
  9 42 1.81218
  10 42 -0.840906
  11 42 0.442949
  12 42 1.45569
  13 42 -0.021566
  14 42 -0.46497
  15 42 -0.21631
  16 42 0.101073
  17 42 0.682187
  18 42 -0.404976
  19 42 3.10445
  20 42 0.941773
6600 20 840
  1 42 -0.046164
  2 42 1.1012
  3 42 0.0465399
  4 42 0.0555202
  5 42 -1.24082
  6 42 0.247272
  7 42 0.912796
  8 42 1.53209
  9 42 -0.526286
  10 42 -1.39373
  11 42 1.88696
  12 42 -0.258156
  13 42 -0.977006
  14 42 -0.551346
  15 42 -0.419914
  16 42 -0.355917
  17 42 2.97979
  18 42 1.98825
  19 42 1.25516
  20 42 -1.23154
6700 20 840
  1 42 0.0421969
  2 42 0.565629
  3 42 -1.3109
  4 42 0.927841
  5 42 2.11675
  6 42 0.395976
  7 42 -1.08819
  8 42 2.33599
  9 42 -0.282094
  10 42 1.49025
  11 42 -3.01713
  12 42 0.708233
  13 42 -0.686543
  14 42 -1.12704
  15 42 3.30209
  16 42 -0.965555
  17 42 1.51428
  18 42 -1.19052
  19 42 -2.56508
  20 42 0.918347
6800 20 840
  1 42 -1.01134
  2 42 0.0745785
  3 42 -1.58169
  4 42 0.0638105
  5 42 1.18254
  6 42 0.421359
  7 42 0.70221
  8 42 -1.37962
  9 42 0.673801
  10 42 -0.405664
  11 42 -2.54548
  12 42 0.841922
  13 42 -1.51467
  14 42 1.15549
  15 42 0.211716
  16 42 -2.83365
  17 42 -1.59629
  18 42 -1.82234
  19 42 -0.769905
  20 42 0.69193
6900 20 840
  1 42 -1.51148
  2 42 1.20169
  3 42 0.282133
  4 42 -3.1389
  5 42 3.49519
  6 42 0.462567
  7 42 1.47485
  8 42 0.500474
  9 42 3.8121
  10 42 -0.895134
  11 42 0.893273
  12 42 -1.89517
  13 42 -0.619681
  14 42 1.81397
  15 42 -0.799799
  16 42 0.415659
  17 42 -2.28805
  18 42 -1.64535
  19 42 -0.958861
  20 42 1.49384
7000 20 840
  1 42 -0.0266011
  2 42 -0.487229
  3 42 0.298969
  4 42 -0.704513
  5 42 1.31835
  6 42 -2.62679
  7 42 1.37644
  8 42 0.550582
  9 42 -0.761925
  10 42 -1.21013
  11 42 -2.50647
  12 42 -2.43087
  13 42 -0.283254
  14 42 -1.20528
  15 42 -1.01276
  16 42 3.40387
  17 42 -2.83796
  18 42 -1.80553
  19 42 0.84849
  20 42 0.782165
7100 20 840
  1 42 1.55768
  2 42 0.0412509
  3 42 0.795918
  4 42 0.492492
  5 42 -1.42842
  6 42 2.00179
  7 42 -0.781388
  8 42 2.76741
  9 42 -3.00844
  10 42 -0.856646
  11 42 -1.42948
  12 42 -0.927209
  13 42 -0.905056
  14 42 0.403531
  15 42 -1.40988
  16 42 0.713332
  17 42 -0.562431
  18 42 0.627257
  19 42 1.1024
  20 42 -0.753031
7200 20 840
  1 42 -0.40041
  2 42 0.673348
  3 42 1.15336
  4 42 0.368502
  5 42 -2.99977
  6 42 1.97031
  7 42 -0.590983
  8 42 -1.11427
  9 42 -0.748922
  10 42 1.09233
  11 42 -0.104761
  12 42 0.5431
  13 42 -0.679332
  14 42 0.791182
  15 42 1.09018
  16 42 -1.32874
  17 42 3.20193
  18 42 -0.0032832
  19 42 0.0032545
  20 42 -0.873426
7300 20 840
  1 42 0.57206
  2 42 0.490828
  3 42 0.464353
  4 42 -2.29228
  5 42 0.0910198
  6 42 -0.312068
  7 42 -0.12195
  8 42 1.36644
  9 42 -3.68459
  10 42 0.626351
  11 42 -2.26814
  12 42 -2.04576
  13 42 1.48044
  14 42 -0.825664
  15 42 1.90116
  16 42 -1.10697
  17 42 0.974827
  18 42 -1.85046
  19 42 0.687009
  20 42 0.535916
7400 20 840
  1 42 -0.0970565
  2 42 -0.102379
  3 42 -1.7566
  4 42 -0.330142
  5 42 -0.71653
  6 42 1.00232
  7 42 0.478458
  8 42 -1.37567
  9 42 -2.08255
  10 42 -0.331284
  11 42 -2.02906
  12 42 0.629192
  13 42 2.34213
  14 42 0.815849
  15 42 -1.79835
  16 42 -2.58899
  17 42 -1.04585
  18 42 -1.43541
  19 42 1.86224
  20 42 0.320318
7500 20 840
  1 42 -1.67874
  2 42 -0.677017
  3 42 -0.159399
  4 42 -1.15288
  5 42 0.923929
  6 42 1.34841
  7 42 0.772894
  8 42 0.20213
  9 42 -1.1348
  10 42 0.20639
  11 42 1.78521
  12 42 -0.395316
  13 42 -0.0435408
  14 42 0.0627827
  15 42 0.28234
  16 42 1.31037
  17 42 -0.655934
  18 42 -2.33542
  19 42 0.245291
  20 42 -0.632219
7600 20 840
  1 42 -0.873319
  2 42 -0.527602
  3 42 -0.79658
  4 42 -1.00885
  5 42 1.89555
  6 42 -0.294803
  7 42 -0.186254
  8 42 -0.433059
  9 42 -1.25289
  10 42 -0.482632
  11 42 0.607506
  12 42 0.580774
  13 42 -0.74759
  14 42 -0.869414
  15 42 -0.198323
  16 42 4.76716
  17 42 0.203942
  18 42 -3.13284
  19 42 -1.17682
  20 42 1.33313
7700 20 840
  1 42 0.289076
  2 42 1.14152
  3 42 1.27202
  4 42 -2.84973
  5 42 -2.69903
  6 42 0.261963
  7 42 1.15386
  8 42 1.39248
  9 42 -2.13738
  10 42 -0.718659
  11 42 0.520548
  12 42 -0.136203
  13 42 -1.71481
  14 42 -0.121342
  15 42 -2.13676
  16 42 -0.103215
  17 42 0.791388
  18 42 -0.225762
  19 42 1.07356
  20 42 0.0392722
7800 20 840
  1 42 1.01817
  2 42 -0.864046
  3 42 1.84406
  4 42 -0.685941
  5 42 -0.747431
  6 42 -0.888548
  7 42 0.0732323
  8 42 0.223528
  9 42 0.792121
  10 42 0.429249
  11 42 1.81738
  12 42 1.94581
  13 42 -2.06763
  14 42 0.146464
  15 42 1.21417
  16 42 0.265377
  17 42 0.824213
  18 42 -2.56601
  19 42 0.327628
  20 42 -0.000923537
7900 20 840
  1 42 1.57602
  2 42 -0.862487
  3 42 1.44302
  4 42 1.4724
  5 42 1.94826
  6 42 -1.7245
  7 42 -1.0544
  8 42 1.99637
  9 42 -1.78482
  10 42 1.21543
  11 42 -0.697332
  12 42 -0.943677
  13 42 0.467397
  14 42 0.527467
  15 42 1.04356
  16 42 -0.0533937
  17 42 -1.08895
  18 42 -0.543644
  19 42 -2.33749
  20 42 -1.65335
8000 20 840
  1 42 0.686466
  2 42 -0.267309
  3 42 -0.536406
  4 42 -0.430337
  5 42 -0.790747
  6 42 0.603981
  7 42 -1.51591
  8 42 -2.64663
  9 42 1.75733
  10 42 -1.46674
  11 42 1.16766
  12 42 1.07955
  13 42 -0.217925
  14 42 1.60828
  15 42 -1.0053
  16 42 -1.88292
  17 42 -0.621036
  18 42 0.540495
  19 42 -1.28882
  20 42 -2.33135
8100 20 840
  1 42 -0.160543
  2 42 0.370722
  3 42 0.395974
  4 42 -0.0434168
  5 42 -0.163732
  6 42 1.5698
  7 42 0.146507
  8 42 -4.04783
  9 42 0.541631
  10 42 -0.0125908
  11 42 0.811988
  12 42 0.819761
  13 42 -0.967608
  14 42 0.268222
  15 42 -0.709148
  16 42 -0.653417
  17 42 0.382679
  18 42 -0.67369
  19 42 -0.39754
  20 42 0.383121
8200 20 840
  1 42 -1.12164
  2 42 -1.21251
  3 42 0.0148833
  4 42 1.73051
  5 42 -2.13053
  6 42 2.52231
  7 42 0.188781
  8 42 2.5671
  9 42 -0.678156
  10 42 -0.860076
  11 42 -1.11967
  12 42 0.144017
  13 42 -1.64119
  14 42 -2.97958
  15 42 -0.109244
  16 42 2.08007
  17 42 -0.708199
  18 42 0.0651963
  19 42 -0.19552
  20 42 2.69363
8300 20 840
  1 42 -0.981798
  2 42 -0.543896
  3 42 -0.151062
  4 42 -1.99743
  5 42 -0.961867
  6 42 -0.194055
  7 42 0.0063922
  8 42 1.43352
  9 42 1.05314
  10 42 -0.86177
  11 42 1.97595
  12 42 -0.368699
  13 42 0.749848
  14 42 1.40595
  15 42 -2.2772
  16 42 -3.80534
  17 42 2.35687
  18 42 1.11433
  19 42 -1.02967
  20 42 -0.103227
8400 20 840
  1 42 0.209716
  2 42 -1.11594
  3 42 -1.6028
  4 42 -2.06071
  5 42 -2.51881
  6 42 -0.327801
  7 42 -0.772746
  8 42 0.326409
  9 42 2.58795
  10 42 -1.35401
  11 42 1.95402
  12 42 0.55206
  13 42 -2.23041
  14 42 1.3239
  15 42 1.37534
  16 42 0.880051
  17 42 -1.64527
  18 42 -0.985438
  19 42 -1.17647
  20 42 -2.28397
8500 20 840
  1 42 -1.19856
  2 42 0.494134
  3 42 -0.629715
  4 42 1.57047
  5 42 -0.654079
  6 42 -2.67698
  7 42 -2.39596
  8 42 -1.35548
  9 42 -3.00975
  10 42 -0.875392
  11 42 0.109323
  12 42 -0.0783414
  13 42 -0.33437
  14 42 -0.843927
  15 42 1.46282
  16 42 1.55597
  17 42 -2.23042
  18 42 -1.52794
  19 42 1.37898
  20 42 0.717292
8600 20 840
  1 42 -1.38123
  2 42 -0.0241274
  3 42 -1.41584
  4 42 0.301044
  5 42 1.11621
  6 42 0.804343
  7 42 1.37498
  8 42 0.139095
  9 42 0.250676
  10 42 -1.46727
  11 42 -1.63888
  12 42 0.499591
  13 42 1.47491
  14 42 0.987911
  15 42 -0.261573
  16 42 0.36196
  17 42 2.48334
  18 42 -1.12417
  19 42 0.982755
  20 42 -0.384473
8700 20 840
  1 42 -1.55307
  2 42 -0.0909114
  3 42 -0.91272
  4 42 -1.48845
  5 42 0.520952
  6 42 -0.0880047
  7 42 0.336276
  8 42 -1.94409
  9 42 0.736696
  10 42 0.287266
  11 42 -2.06479
  12 42 0.0915217
  13 42 0.730019
  14 42 2.24657
  15 42 -0.886387
  16 42 2.10868
  17 42 1.4996
  18 42 0.591896
  19 42 -2.25341
  20 42 0.777919
8800 20 840
  1 42 -1.0856
  2 42 -1.59946
  3 42 -1.92998
  4 42 -0.674888
  5 42 0.15706
  6 42 -1.4498
  7 42 -1.32897
  8 42 1.26498
  9 42 -1.68889
  10 42 -0.800355
  11 42 -3.02679
  12 42 0.552324
  13 42 -1.88943
  14 42 -1.93211
  15 42 -0.670509
  16 42 1.30944
  17 42 -2.71486
  18 42 -0.576342
  19 42 -0.899894
  20 42 1.52783
8900 20 840
  1 42 0.00301201
  2 42 -0.185161
  3 42 -1.00205
  4 42 -0.724323
  5 42 -0.925495
  6 42 1.17095
  7 42 -0.0998729
  8 42 1.29159
  9 42 -1.05094
  10 42 -2.26417
  11 42 0.493057
  12 42 -1.56246
  13 42 -2.22416
  14 42 0.7358
  15 42 -0.515099
  16 42 -1.82139
  17 42 1.92973
  18 42 2.13632
  19 42 -1.03603
  20 42 0.116827
9000 20 840
  1 42 0.630255
  2 42 -0.787423
  3 42 0.524341
  4 42 -0.822204
  5 42 -0.601185
  6 42 -0.120562
  7 42 2.73603
  8 42 0.407858
  9 42 1.81071
  10 42 -0.377274
  11 42 1.41797
  12 42 -1.47483
  13 42 1.46451
  14 42 0.0888295
  15 42 0.215949
  16 42 -0.613942
  17 42 0.648217
  18 42 0.584676
  19 42 -0.76184
  20 42 -0.474922
9100 20 840
  1 42 0.857334
  2 42 0.217776
  3 42 -1.82062
  4 42 0.914232
  5 42 1.675
  6 42 -1.20504
  7 42 0.0831694
  8 42 0.268778
  9 42 -3.9858
  10 42 -1.10419
  11 42 -0.731993
  12 42 -3.40024
  13 42 1.29325
  14 42 2.49165
  15 42 -0.412996
  16 42 -0.554871
  17 42 -1.20238
  18 42 -0.394255
  19 42 1.28236
  20 42 -0.958135
9200 20 840
  1 42 1.0913
  2 42 0.750962
  3 42 0.0258602
  4 42 3.7118
  5 42 -0.559032
  6 42 1.67749
  7 42 0.376455
  8 42 -0.820473
  9 42 -1.5629
  10 42 -1.9919
  11 42 1.0259
  12 42 1.78335
  13 42 0.196437
  14 42 -0.69542
  15 42 -2.16027
  16 42 -3.70271
  17 42 1.97503
  18 42 1.31446
  19 42 2.99402
  20 42 -0.763652
9300 20 840
  1 42 -1.31516
  2 42 -1.34335
  3 42 0.115128
  4 42 2.11844
  5 42 1.35484
  6 42 0.158457
  7 42 -0.629673
  8 42 0.546108
  9 42 1.87296
  10 42 1.30032
  11 42 0.603182
  12 42 0.863653
  13 42 -2.74465
  14 42 -0.386006
  15 42 -1.33807
  16 42 0.888892
  17 42 -1.34031
  18 42 -0.406302
  19 42 0.290528
  20 42 -0.712136
9400 20 840
  1 42 0.984524
  2 42 -3.32691
  3 42 -0.635963
  4 42 -0.811648
  5 42 0.107103
  6 42 0.137321
  7 42 0.668055
  8 42 -1.56792
  9 42 2.02001
  10 42 0.629774
  11 42 -1.07136
  12 42 0.0222873
  13 42 -0.979292
  14 42 -1.98698
  15 42 -1.36353
  16 42 2.02766
  17 42 -3.52301
  18 42 -0.203596
  19 42 -0.535899
  20 42 -2.55264
9500 20 840
  1 42 0.241065
  2 42 1.91234
  3 42 -1.33904
  4 42 0.682515
  5 42 -0.732434
  6 42 -1.11335
  7 42 0.219295
  8 42 1.07739
  9 42 0.239501
  10 42 1.77023
  11 42 0.93975
  12 42 -0.474751
  13 42 -0.777884
  14 42 2.9961
  15 42 -1.45202
  16 42 0.142059
  17 42 -0.375385
  18 42 -0.93837
  19 42 -1.19478
  20 42 -2.33176
9600 20 840
  1 42 0.74859
  2 42 2.00192
  3 42 -0.113035
  4 42 1.36477
  5 42 2.06885
  6 42 -1.33481
  7 42 -1.21587
  8 42 1.26562
  9 42 -0.344058
  10 42 -0.212949
  11 42 -1.05715
  12 42 0.219471
  13 42 -2.21415
  14 42 2.1626
  15 42 3.33332
  16 42 1.65689
  17 42 -0.562698
  18 42 -3.83178
  19 42 0.554485
  20 42 0.595594
9700 20 840
  1 42 -0.759463
  2 42 1.01377
  3 42 1.42663
  4 42 -0.670062
  5 42 1.26995
  6 42 -2.06988
  7 42 -0.652778
  8 42 1.54661
  9 42 -0.849526
  10 42 0.636043
  11 42 0.294536
  12 42 0.900781
  13 42 -1.87679
  14 42 -0.0571246
  15 42 1.01115
  16 42 -2.79809
  17 42 -2.33463
  18 42 -2.90542
  19 42 0.755351
  20 42 2.90687
9800 20 840
  1 42 1.5514
  2 42 -0.581387
  3 42 2.17122
  4 42 -1.22149
  5 42 -1.01639
  6 42 0.942495
  7 42 0.855405
  8 42 -1.04219
  9 42 0.742732
  10 42 -2.07225
  11 42 2.31159
  12 42 0.388732
  13 42 -0.994022
  14 42 0.309146
  15 42 0.548922
  16 42 -4.35242
  17 42 -1.03907
  18 42 0.522662
  19 42 2.60042
  20 42 -1.2516
9900 20 840
  1 42 0.434226
  2 42 -0.690638
  3 42 0.426317
  4 42 -2.97797
  5 42 -2.57029
  6 42 -1.04808
  7 42 2.23864
  8 42 -0.337345
  9 42 -2.63182
  10 42 0.363203
  11 42 0.217895
  12 42 -1.58675
  13 42 0.579987
  14 42 -2.70563
  15 42 -0.343428
  16 42 -0.742481
  17 42 1.61226
  18 42 -2.97068
  19 42 -1.12234
  20 42 -1.7831
10000 20 840
  1 42 1.87457
  2 42 -1.49214
  3 42 -1.49398
  4 42 0.00971035
  5 42 1.00504
  6 42 -0.90914
  7 42 -1.50677
  8 42 0.461159
  9 42 0.0391434
  10 42 -1.75116
  11 42 0.346132
  12 42 -0.916239
  13 42 2.60504
  14 42 -0.667593
  15 42 -0.0149883
  16 42 1.23708
  17 42 0.0536369
  18 42 -0.0493145
  19 42 -1.91949
  20 42 2.60925
10100 20 840
  1 42 0.189527
  2 42 0.976263
  3 42 -0.489965
  4 42 -0.588603
  5 42 -0.768902
  6 42 2.46227
  7 42 -1.51878
  8 42 -0.852048
  9 42 1.90288
  10 42 1.31403
  11 42 0.349594
  12 42 -0.210638
  13 42 -0.550814
  14 42 -0.460689
  15 42 -2.69332
  16 42 -1.45664
  17 42 2.23481
  18 42 -0.581995
  19 42 -0.801336
  20 42 1.6961
10200 20 840
  1 42 0.0719029
  2 42 1.32461
  3 42 -2.85643
  4 42 -2.82748
  5 42 -0.145885
  6 42 2.74557
  7 42 -1.64751
  8 42 1.7729
  9 42 0.840618
  10 42 0.420674
  11 42 -0.545858
  12 42 -1.10766
  13 42 -1.70664
  14 42 1.51323
  15 42 0.179483
  16 42 3.40944
  17 42 -0.905798
  18 42 -0.769417
  19 42 0.752902
  20 42 1.73236
10300 20 840
  1 42 -2.00494
  2 42 0.768585
  3 42 -3.51078
  4 42 -1.72859
  5 42 -0.304784
  6 42 -0.385759
  7 42 -1.23076
  8 42 0.0247751
  9 42 -4.07634
  10 42 1.43524
  11 42 -0.876562
  12 42 -0.2852
  13 42 -2.54693
  14 42 -0.415355
  15 42 -1.58681
  16 42 0.309635
  17 42 -0.362619
  18 42 -2.73783
  19 42 -0.620486
  20 42 0.318581
10400 20 840
  1 42 -1.62098
  2 42 -0.339744
  3 42 -0.666273
  4 42 -1.58682
  5 42 -0.651112
  6 42 -0.996329
  7 42 -1.36957
  8 42 -0.725033
  9 42 0.0473772
  10 42 1.16051
  11 42 0.786039
  12 42 1.66332
  13 42 0.650685
  14 42 0.933615
  15 42 0.544454
  16 42 -2.85512
  17 42 1.1067
  18 42 1.73004
  19 42 1.93313
  20 42 -0.735375
10500 20 840
  1 42 -1.38665
  2 42 -0.381966
  3 42 1.01685
  4 42 0.795056
  5 42 2.10751
  6 42 0.748546
  7 42 -0.652714
  8 42 -2.66594
  9 42 1.35287
  10 42 0.365917
  11 42 -0.0798886
  12 42 -1.87124
  13 42 2.8287
  14 42 -1.31426
  15 42 0.222756
  16 42 -1.31429
  17 42 0.746365
  18 42 -0.027406
  19 42 -0.260188
  20 42 0.227624
10600 20 840
  1 42 -0.20037
  2 42 -1.49756
  3 42 0.497247
  4 42 2.35209
  5 42 1.50315
  6 42 -1.16683
  7 42 0.23036
  8 42 2.09331
  9 42 0.240155
  10 42 -0.96369
  11 42 -0.540962
  12 42 -1.60649
  13 42 0.270683
  14 42 -1.25087
  15 42 0.0220783
  16 42 -0.0312119
  17 42 -3.03014
  18 42 -2.03024
  19 42 1.35828
  20 42 0.158265
10700 20 840
  1 42 0.384266
  2 42 -0.255912
  3 42 0.442204
  4 42 0.181265
  5 42 -2.00974
  6 42 0.2084
  7 42 -1.30266
  8 42 -1.22613
  9 42 -1.5224
  10 42 0.0270485
  11 42 1.26164
  12 42 -0.470572
  13 42 -1.79673
  14 42 1.35406
  15 42 -1.41006
  16 42 -1.88846
  17 42 1.53663
  18 42 2.06754
  19 42 2.73811
  20 42 -3.3981
10800 20 840
  1 42 -0.0587876
  2 42 -1.43295
  3 42 -0.738318
  4 42 -0.505833
  5 42 -3.08144
  6 42 -2.48335
  7 42 -2.50963
  8 42 -0.883014
  9 42 0.0821206
  10 42 0.157887
  11 42 -0.787196
  12 42 -0.78968
  13 42 0.164276
  14 42 0.503174
  15 42 -0.375476
  16 42 2.92895
  17 42 0.235014
  18 42 -0.35406
  19 42 0.96598
  20 42 -0.88268
10900 20 840
  1 42 -0.982865
  2 42 -0.0723801
  3 42 -2.78896
  4 42 -1.27262
  5 42 -2.31528
  6 42 0.477431
  7 42 0.82563
  8 42 -0.530306
  9 42 0.194757
  10 42 -0.159971
  11 42 -2.89944
  12 42 0.354881
  13 42 1.36839
  14 42 -0.575433
  15 42 -0.578583
  16 42 0.831212
  17 42 1.70307
  18 42 -1.85213
  19 42 1.49902
  20 42 0.722808
11000 20 840
  1 42 -1.92026
  2 42 1.03687
  3 42 0.358314
  4 42 -1.28325
  5 42 1.32135
  6 42 0.201321
  7 42 1.23782
  8 42 1.34879
  9 42 -0.129168
  10 42 0.756644
  11 42 -0.447157
  12 42 0.981089
  13 42 -0.385934
  14 42 0.452653
  15 42 -0.905807
  16 42 -1.58345
  17 42 0.610554
  18 42 -0.453352
  19 42 -1.00101
  20 42 -0.132433
11100 20 840
  1 42 1.60698
  2 42 -0.994481
  3 42 0.62194
  4 42 2.23862
  5 42 0.961377
  6 42 -0.357078
  7 42 0.263243
  8 42 -1.75314
  9 42 0.191307
  10 42 1.36176
  11 42 -2.22064
  12 42 0.13106
  13 42 -1.85219
  14 42 -0.606379
  15 42 -0.324656
  16 42 -0.427579
  17 42 -1.98345
  18 42 -0.455194
  19 42 -1.50168
  20 42 0.00276478
11200 20 840
  1 42 1.45055
  2 42 -2.46505
  3 42 1.60464
  4 42 -1.48189
  5 42 0.480417
  6 42 -0.268571
  7 42 0.173875
  8 42 -1.3485
  9 42 3.01531
  10 42 0.34851
  11 42 1.66436
  12 42 -1.97864
  13 42 0.973862
  14 42 0.661903
  15 42 -0.176471
  16 42 1.01376
  17 42 -1.98943
  18 42 0.465032
  19 42 0.25745
  20 42 -0.868828
11300 20 840
  1 42 1.18382
  2 42 -1.78889
  3 42 -0.274322
  4 42 -2.23142
  5 42 -0.529026
  6 42 0.414465
  7 42 1.33619
  8 42 -0.607872
  9 42 0.887162
  10 42 -0.510646
  11 42 1.77992
  12 42 0.460427
  13 42 0.708311
  14 42 0.906104
  15 42 0.149765
  16 42 0.493538
  17 42 -0.558091
  18 42 2.27754
  19 42 1.73175
  20 42 -1.48385
11400 20 840
  1 42 -0.885193
  2 42 -1.23937
  3 42 0.168436
  4 42 -1.2723
  5 42 -0.695131
  6 42 -1.07373
  7 42 -0.0421825
  8 42 2.26557
  9 42 -2.59656
  10 42 0.215206
  11 42 0.70472
  12 42 -0.668043
  13 42 0.380661
  14 42 1.7287
  15 42 2.9489
  16 42 2.25705
  17 42 -2.3156
  18 42 -0.696476
  19 42 0.237432
  20 42 1.87034
11500 20 840
  1 42 -0.126419
  2 42 0.76752
  3 42 0.364294
  4 42 1.56733
  5 42 -2.53086
  6 42 0.731532
  7 42 -1.26303
  8 42 -0.319922
  9 42 -0.17104
  10 42 -0.44153
  11 42 -0.819898
  12 42 0.0174747
  13 42 -0.606062
  14 42 -0.226719
  15 42 -0.881527
  16 42 1.10061
  17 42 -1.92743
  18 42 -0.716192
  19 42 0.681969
  20 42 0.370894
11600 20 840
  1 42 -0.499747
  2 42 -0.304084
  3 42 0.202485
  4 42 -1.90966
  5 42 -0.480376
  6 42 -0.441837
  7 42 -1.54503
  8 42 -1.34231
  9 42 2.48281
  10 42 -0.85518
  11 42 -1.19213
  12 42 0.737031
  13 42 -2.56075
  14 42 0.804192
  15 42 0.831198
  16 42 -0.645653
  17 42 1.73504
  18 42 1.26829
  19 42 -1.56977
  20 42 -1.18692
11700 20 840
  1 42 0.322628
  2 42 -2.35413
  3 42 -0.93602
  4 42 3.7738
  5 42 0.424468
  6 42 -1.81612
  7 42 -1.03128
  8 42 -1.1133
  9 42 2.09604
  10 42 -0.252156
  11 42 -0.223092
  12 42 0.50833
  13 42 1.78369
  14 42 -0.127287
  15 42 1.51922
  16 42 0.650569
  17 42 0.725731
  18 42 -0.452414
  19 42 -0.789746
  20 42 -0.0295031
11800 20 840
  1 42 -0.0148506
  2 42 2.29927
  3 42 -1.93315
  4 42 -1.26155
  5 42 -0.534048
  6 42 -1.50448
  7 42 1.19084
  8 42 0.742597
  9 42 1.80698
  10 42 0.820968
  11 42 -1.67925
  12 42 -1.32486
  13 42 1.9198
  14 42 0.310485
  15 42 0.127792
  16 42 -1.84699
  17 42 0.145054
  18 42 1.25086
  19 42 -1.16459
  20 42 0.86297
11900 20 840
  1 42 -0.234523
  2 42 -0.504471
  3 42 -2.86195
  4 42 -0.278544
  5 42 -0.351838
  6 42 0.0923325
  7 42 1.80019
  8 42 -1.08876
  9 42 1.26376
  10 42 0.240795
  11 42 1.3327
  12 42 0.338723
  13 42 1.95767
  14 42 0.678694
  15 42 0.303254
  16 42 -1.06893
  17 42 -0.228016
  18 42 0.796919
  19 42 0.42403
  20 42 -1.39523
12000 20 840
  1 42 0.280764
  2 42 -1.12752
  3 42 1.13477
  4 42 -0.456689
  5 42 0.641923
  6 42 0.527299
  7 42 -0.00209203
  8 42 -0.51046
  9 42 1.56857
  10 42 -0.593127
  11 42 -1.35667
  12 42 1.20963
  13 42 -1.38137
  14 42 0.861998
  15 42 -1.00539
  16 42 1.16811
  17 42 -0.427287
  18 42 -0.805092
  19 42 -1.99336
  20 42 0.633144
12100 20 840
  1 42 0.015356
  2 42 -0.873542
  3 42 -0.118886
  4 42 1.13191
  5 42 -0.119635
  6 42 -0.764454
  7 42 -0.554098
  8 42 -1.12772
  9 42 -1.6357
  10 42 -2.12509
  11 42 -0.0916103
  12 42 0.996747
  13 42 -0.545363
  14 42 -0.133004
  15 42 -1.30402
  16 42 -0.199766
  17 42 2.00699
  18 42 -1.54157
  19 42 1.08104
  20 42 -0.528498
12200 20 840
  1 42 1.47201
  2 42 1.32336
  3 42 -0.393766
  4 42 -0.187173
  5 42 -0.175821
  6 42 -1.02152
  7 42 1.61391
  8 42 -1.92691
  9 42 1.70732
  10 42 -0.67446
  11 42 -1.24866
  12 42 0.929049
  13 42 -0.153605
  14 42 -0.50038
  15 42 0.0901234
  16 42 -1.20375
  17 42 0.404435
  18 42 0.202125
  19 42 0.493073
  20 42 -0.159591
12300 20 840
  1 42 -1.00147
  2 42 -1.60151
  3 42 -2.54729
  4 42 -0.292518
  5 42 1.58832
  6 42 -0.514118
  7 42 0.670094
  8 42 2.1714
  9 42 -0.520558
  10 42 -1.09102
  11 42 0.15944
  12 42 -0.239675
  13 42 1.18786
  14 42 -0.399832
  15 42 1.87818
  16 42 1.69202
  17 42 0.511325
  18 42 -0.0580479
  19 42 0.731643
  20 42 0.203764
12400 20 840
  1 42 0.362506
  2 42 -0.525486
  3 42 1.72276
  4 42 -0.0684569
  5 42 -0.733572
  6 42 0.617434
  7 42 0.794946
  8 42 0.507835
  9 42 -0.654258
  10 42 -0.798151
  11 42 0.461238
  12 42 1.4016
  13 42 0.09828
  14 42 -0.374827
  15 42 -4.43558
  16 42 0.781812
  17 42 -0.82073
  18 42 1.04363
  19 42 -1.17663
  20 42 -3.29995
12500 20 840
  1 42 -0.238854
  2 42 -0.262509
  3 42 -2.28733
  4 42 1.16417
  5 42 -1.12864
  6 42 1.57713
  7 42 1.14687
  8 42 -0.90741
  9 42 -0.105361
  10 42 0.237672
  11 42 1.85679
  12 42 1.129
  13 42 0.150744
  14 42 -1.13559
  15 42 0.595039
  16 42 -0.279574
  17 42 3.5741
  18 42 0.427183
  19 42 0.417233
  20 42 -3.00866
12600 20 840
  1 42 0.495458
  2 42 -0.406099
  3 42 -0.427485
  4 42 0.308864
  5 42 0.672912
  6 42 -1.62931
  7 42 -1.65016
