# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  5 32 0.542888
  6 32 -0.022907
  7 32 -0.21897
  8 32 0.327954
  9 32 -0.303614
  10 32 0.143742
  11 32 -0.12757
  12 32 -0.27759
  13 32 -1.11508
  14 32 1.09406
  15 32 5.33493
  16 32 -0.119762
  17 32 -1.01369
  18 32 0.101093
  19 32 0.115653
  20 32 -0.873584
42500 20 640
  1 32 -1.36294
  2 32 0.773671
  3 32 1.3095
  4 32 -0.877444
  5 32 0.650899
  6 32 0.111527
  7 32 0.000803262
  8 32 -0.949739
  9 32 -0.348543
  10 32 1.10166
  11 32 -0.534518
  12 32 -0.301682
  13 32 -1.50445
  14 32 0.75534
  15 32 4.27375
  16 32 -0.401113
  17 32 -0.4465
  18 32 -0.0473051
  19 32 0.348926
  20 32 -0.715451
42600 20 640
  1 32 -0.735147
  2 32 -0.0673887
  3 32 0.620684
  4 32 -0.83234
  5 32 0.423138
  6 32 -0.160697
  7 32 0.158503
  8 32 -1.6717
  9 32 -0.452794
  10 32 1.50277
  11 32 -0.623145
  12 32 -0.192465
  13 32 -1.49157
  14 32 0.696716
  15 32 2.60436
  16 32 -0.766785
  17 32 -0.217102
  18 32 -0.321673
  19 32 0.2195
  20 32 -0.587418
42700 20 640
  1 32 -0.483924
  2 32 -0.455809
  3 32 0.128452
  4 32 -0.316862
  5 32 0.247413
  6 32 -0.378998
  7 32 0.714575
  8 32 -2.28618
  9 32 -0.0861931
  10 32 1.56721
  11 32 -0.490593
  12 32 -0.00728408
  13 32 -1.16725
  14 32 -0.214666
  15 32 0.251513
  16 32 -0.614677
  17 32 0.370992
  18 32 -0.214983
  19 32 0.216222
  20 32 -0.400047
42800 20 640
  1 32 -0.209138
  2 32 -0.561251
  3 32 -0.427471
  4 32 0.391216
  5 32 0.177816
  6 32 -0.641791
  7 32 0.497416
  8 32 -2.48807
  9 32 -0.0107988
  10 32 1.20611
  11 32 -0.580185
  12 32 -0.0600335
  13 32 -0.762739
  14 32 -0.913967
  15 32 -2.80722
  16 32 -0.570838
  17 32 0.803441
  18 32 -0.0929345
  19 32 0.0065435
  20 32 -0.229001
42900 20 640
  1 32 0.0440013
  2 32 -0.695646
  3 32 -0.846487
  4 32 0.678168
  5 32 0.0969857
  6 32 -0.864628
  7 32 0.673439
  8 32 -1.78586
  9 32 -0.043842
  10 32 0.69205
  11 32 -0.501569
  12 32 0.196379
  13 32 -0.318733
  14 32 -1.12647
  15 32 -4.984
  16 32 -0.218418
  17 32 0.991058
  18 32 -0.584383
  19 32 0.190659
  20 32 0.272815
43000 20 640
  1 32 0.529806
  2 32 -0.337779
  3 32 -1.08765
  4 32 0.281528
  5 32 -0.483425
  6 32 -0.454344
  7 32 0.578764
  8 32 -0.738351
  9 32 -0.0948145
  10 32 0.276116
  11 32 -0.426246
  12 32 -0.0726246
  13 32 0.593155
  14 32 -1.48089
  15 32 -5.88715
  16 32 0.133328
  17 32 0.229035
  18 32 -0.736255
  19 32 0.382221
  20 32 0.383725
43100 20 640
  1 32 0.743132
  2 32 0.0930808
  3 32 -1.28824
  4 32 0.890474
  5 32 -0.978376
  6 32 -0.213257
  7 32 0.0177107
  8 32 0.0805373
  9 32 -0.259082
  10 32 -0.396947
  11 32 -0.523642
  12 32 -0.245735
  13 32 1.25066
  14 32 -1.15323
  15 32 -5.53401
  16 32 0.303558
  17 32 0.68036
  18 32 -0.627988
  19 32 0.45743
  20 32 0.567728
43200 20 640
  1 32 0.648813
  2 32 0.378639
  3 32 -1.22356
  4 32 1.14988
  5 32 -0.906542
  6 32 0.243838
  7 32 -0.247793
  8 32 1.01208
  9 32 -0.342326
  10 32 -0.798039
  11 32 -0.618986
  12 32 -0.408444
  13 32 1.42526
  14 32 -0.92879
  15 32 -3.68115
  16 32 0.660401
  17 32 0.101389
  18 32 -0.122627
  19 32 0.252401
  20 32 0.575655
43300 20 640
  1 32 0.868736
  2 32 0.468279
  3 32 -0.567275
  4 32 0.337958
  5 32 -0.89037
  6 32 0.703952
  7 32 -0.114416
  8 32 1.51299
  9 32 -0.31423
  10 32 -1.48346
  11 32 -0.320712
  12 32 -0.284717
  13 32 1.25216
  14 32 -0.193914
  15 32 -1.6986
  16 32 0.96684
  17 32 -0.144119
  18 32 -0.098178
  19 32 -0.056088
  20 32 0.447453
43400 20 640
  1 32 1.07986
  2 32 0.421912
  3 32 -0.0823314
  4 32 -0.154236
  5 32 -0.578664
  6 32 0.678728
  7 32 -0.211952
  8 32 1.86831
  9 32 -0.0739492
  10 32 -1.40881
  11 32 -0.125266
  12 32 0.0755117
  13 32 1.16044
  14 32 0.165931
  15 32 0.712816
  16 32 1.05781
  17 32 -0.627295
  18 32 0.0922558
  19 32 -0.488641
  20 32 0.158567
43500 20 640
  1 32 1.00002
  2 32 0.609553
  3 32 0.255897
  4 32 -0.536722
  5 32 -0.171899
  6 32 0.513122
  7 32 -0.361929
  8 32 1.72909
  9 32 0.0699893
  10 32 -1.22977
  11 32 0.0795593
  12 32 -0.162343
  13 32 0.791735
  14 32 1.07811
  15 32 2.62852
  16 32 0.524802
  17 32 -0.646319
  18 32 0.0776711
  19 32 -0.611139
  20 32 0.162182
43600 20 640
  1 32 0.681842
  2 32 0.627856
  3 32 0.571185
  4 32 -0.749806
  5 32 0.45162
  6 32 0.134653
  7 32 -0.348874
  8 32 0.99817
  9 32 -0.172253
  10 32 -0.430804
  11 32 0.316233
  12 32 0.0763576
  13 32 0.0932206
  14 32 1.21115
  15 32 3.69234
  16 32 0.253912
  17 32 -0.74794
  18 32 0.507608
  19 32 -0.188397
  20 32 0.208467
43700 20 640
  1 32 0.440213
  2 32 0.350605
  3 32 0.952228
  4 32 -1.00732
  5 32 1.03279
  6 32 -0.073233
  7 32 -0.487303
  8 32 0.262844
  9 32 -0.460374
  10 32 0.0602975
  11 32 0.354832
  12 32 0.132315
  13 32 -0.764914
  14 32 1.00635
  15 32 4.3177
  16 32 0.192219
  17 32 -0.322786
  18 32 1.15871
  19 32 0.207132
  20 32 0.235789
43800 20 640
  1 32 0.519301
  2 32 0.151798
  3 32 1.03847
  4 32 -1.05374
  5 32 1.70762
  6 32 -0.344079
  7 32 -0.633856
  8 32 -0.390524
  9 32 -0.345308
  10 32 0.445968
  11 32 0.212297
  12 32 0.219592
  13 32 -1.47793
  14 32 0.675315
  15 32 4.07632
  16 32 -0.0635092
  17 32 -0.0144939
  18 32 0.569614
  19 32 0.288408
  20 32 0.222681
43900 20 640
  1 32 0.529069
  2 32 0.0823933
  3 32 0.941752
  4 32 -0.290944
  5 32 2.11145
  6 32 -0.727016
  7 32 -0.675582
  8 32 -1.07198
  9 32 -0.320364
  10 32 0.90765
  11 32 0.266997
  12 32 0.458185
  13 32 -1.68505
  14 32 -0.00518439
  15 32 2.03082
  16 32 -0.556655
  17 32 0.215706
  18 32 0.769843
  19 32 0.0776463
  20 32 0.163248
44000 20 640
  1 32 0.297893
  2 32 -0.137949
  3 32 0.379488
  4 32 -0.0364117
  5 32 1.52935
  6 32 -1.18528
  7 32 -0.443529
  8 32 -1.30974
  9 32 -0.639966
  10 32 1.30251
  11 32 0.308883
  12 32 0.209337
  13 32 -1.71641
  14 32 -0.346891
  15 32 0.0568716
  16 32 -0.657962
  17 32 0.537899
  18 32 0.348397
  19 32 -0.0837945
  20 32 0.277348
44100 20 640
  1 32 0.18661
  2 32 -0.247248
  3 32 -0.303295
  4 32 0.0692659
  5 32 0.885533
  6 32 -0.800735
  7 32 -0.0607751
  8 32 -1.50422
  9 32 -0.134424
  10 32 1.00137
  11 32 0.0532282
  12 32 -0.335768
  13 32 -1.21914
  14 32 -0.833348
  15 32 -1.6663
  16 32 -0.545589
  17 32 1.12729
  18 32 0.00631043
  19 32 0.00677948
  20 32 -0.236563
44200 20 640
  1 32 0.137844
  2 32 -0.518071
  3 32 -0.813017
  4 32 0.343978
  5 32 0.440751
  6 32 -0.305879
  7 32 0.594773
  8 32 -1.99019
  9 32 0.33599
  10 32 0.975037
  11 32 0.0593625
  12 32 -0.372402
  13 32 -0.562886
  14 32 -0.908159
  15 32 -3.29755
  16 32 -0.624132
  17 32 0.968058
  18 32 -0.221074
  19 32 -0.0118052
  20 32 -0.477365
44300 20 640
  1 32 -0.0415578
  2 32 -0.773383
  3 32 -0.90706
  4 32 0.840093
  5 32 -0.527873
  6 32 0.0807173
  7 32 0.380555
  8 32 -1.77964
  9 32 0.230373
  10 32 0.260717
  11 32 0.40305
  12 32 -0.42806
  13 32 -0.0393682
  14 32 -0.916077
  15 32 -3.30911
  16 32 -0.514605
  17 32 0.628829
  18 32 -0.349673
  19 32 -0.0437363
  20 32 -0.555072
44400 20 640
  1 32 -0.529849
  2 32 -1.04289
  3 32 -0.917648
  4 32 0.455755
  5 32 -1.55297
  6 32 0.2039
  7 32 0.443139
  8 32 -0.824885
  9 32 0.0344976
  10 32 -0.155662
  11 32 0.527556
  12 32 -0.398112
  13 32 0.577051
  14 32 -0.766299
  15 32 -2.3197
  16 32 -0.427296
  17 32 0.294528
  18 32 -0.759577
  19 32 -0.156883
  20 32 -0.547331
44500 20 640
  1 32 -0.778123
  2 32 -0.879921
  3 32 -0.786353
  4 32 -0.310279
  5 32 -2.19875
  6 32 0.608707
  7 32 0.631943
  8 32 0.0433762
  9 32 -0.103428
  10 32 -0.354081
  11 32 0.522366
  12 32 -0.179786
  13 32 1.02836
  14 32 -0.226168
  15 32 -2.61581
  16 32 0.103592
  17 32 -0.410952
  18 32 -0.698249
  19 32 -0.271437
  20 32 -0.179162
44600 20 640
  1 32 -0.994163
  2 32 -0.607363
  3 32 -0.815551
  4 32 -0.346732
  5 32 -2.17611
  6 32 1.18745
  7 32 0.869997
  8 32 0.36592
  9 32 -0.385872
  10 32 -0.381392
  11 32 0.644762
  12 32 -0.632707
  13 32 0.974355
  14 32 -0.203574
  15 32 -1.54781
  16 32 0.545164
  17 32 -0.380643
  18 32 -0.737948
  19 32 -0.0620002
  20 32 -0.216526
44700 20 640
  1 32 -1.034
  2 32 -0.261817
  3 32 -0.702497
  4 32 -0.173804
  5 32 -1.77917
  6 32 1.87174
  7 32 0.690645
  8 32 0.596925
  9 32 -0.369251
  10 32 -0.301325
  11 32 0.380368
  12 32 -0.626317
  13 32 0.56291
  14 32 -0.303167
  15 32 -0.123375
  16 32 1.03888
  17 32 -0.676649
  18 32 -0.751805
  19 32 0.395109
  20 32 0.0524745
44800 20 640
  1 32 -1.07871
  2 32 -0.0479709
  3 32 0.726813
  4 32 -0.394957
  5 32 -0.825442
  6 32 2.34855
  7 32 0.196635
  8 32 1.01126
  9 32 -0.349377
  10 32 -0.106533
  11 32 0.257638
  12 32 -0.233348
  13 32 0.0397917
  14 32 0.174245
  15 32 1.3282
  16 32 1.2725
  17 32 -1.14113
  18 32 -0.213192
  19 32 0.575407
  20 32 0.139252
44900 20 640
  1 32 -0.914681
  2 32 -0.00983093
  3 32 1.46605
  4 32 -0.39934
  5 32 -0.585445
  6 32 1.903
  7 32 -0.0516068
  8 32 0.955616
  9 32 0.376761
  10 32 -0.148524
  11 32 0.103376
  12 32 0.310989
  13 32 -0.209531
  14 32 0.214372
  15 32 2.36842
  16 32 0.442292
  17 32 -0.948695
  18 32 0.0777964
  19 32 0.598628
  20 32 0.0355605
45000 20 640
  1 32 -0.680819
  2 32 0.00535164
  3 32 2.06953
  4 32 -0.37343
  5 32 0.0670146
  6 32 0.84866
  7 32 -0.205381
  8 32 0.802355
  9 32 0.930493
  10 32 -0.575197
  11 32 -0.433973
  12 32 0.790481
  13 32 -0.214268
  14 32 0.0477482
  15 32 2.96392
  16 32 0.350434
  17 32 -0.719865
  18 32 0.686929
  19 32 0.606194
  20 32 -0.0879945
45100 20 640
  1 32 -0.491391
  2 32 0.316513
  3 32 2.06715
  4 32 -0.0603912
  5 32 1.28516
  6 32 -0.504035
  7 32 -0.337616
  8 32 0.751217
  9 32 0.532181
  10 32 -0.475259
  11 32 -1.02544
  12 32 0.562282
  13 32 0.2307
  14 32 0.337927
  15 32 2.72811
  16 32 0.169202
  17 32 -0.418937
  18 32 0.656403
  19 32 0.450034
  20 32 -0.375783
45200 20 640
  1 32 -0.186534
  2 32 0.0811555
  3 32 1.85427
  4 32 0.0174421
  5 32 1.62974
  6 32 -1.4648
  7 32 -0.247741
  8 32 0.386549
  9 32 0.47819
  10 32 -0.799405
  11 32 -1.23309
  12 32 0.503928
  13 32 0.17771
  14 32 0.24862
  15 32 2.07136
  16 32 -0.597241
  17 32 -0.295251
  18 32 0.947567
  19 32 0.645613
  20 32 -0.827534
45300 20 640
  1 32 -0.24241
  2 32 0.0331534
  3 32 1.24413
  4 32 0.204819
  5 32 1.44511
  6 32 -1.99562
  7 32 -0.24106
  8 32 -0.0314158
  9 32 0.634053
  10 32 -0.81454
  11 32 -1.28972
  12 32 0.423762
  13 32 0.0203267
  14 32 0.224805
  15 32 1.04846
  16 32 -1.03367
  17 32 -0.106156
  18 32 0.93076
  19 32 0.463765
  20 32 -0.940647
45400 20 640
  1 32 0.193847
  2 32 0.210951
  3 32 0.0286428
  4 32 0.0616082
  5 32 1.10757
  6 32 -2.72335
  7 32 -0.498685
  8 32 -0.182889
  9 32 0.254036
  10 32 -0.811979
  11 32 -0.864103
  12 32 0.389608
  13 32 0.0852114
  14 32 0.272969
  15 32 -0.43094
  16 32 -0.908738
  17 32 -8.57386e-05
  18 32 1.15056
  19 32 0.0130703
  20 32 -0.736414
45500 20 640
  1 32 0.214845
  2 32 0.305011
  3 32 -1.40016
  4 32 0.449834
  5 32 0.973742
  6 32 -2.86757
  7 32 -0.498474
  8 32 -0.400701
  9 32 -0.0668995
  10 32 -0.563746
  11 32 -0.314557
  12 32 0.150377
  13 32 0.545685
  14 32 0.0911991
  15 32 -1.71896
  16 32 -0.732103
  17 32 -0.287041
  18 32 0.705003
  19 32 -0.751613
  20 32 -0.266523
45600 20 640
  1 32 0.157751
  2 32 0.283669
  3 32 -1.9662
  4 32 0.267567
  5 32 0.371039
  6 32 -2.46014
  7 32 -0.458016
  8 32 0.107391
  9 32 -0.89092
  10 32 -0.259686
  11 32 -0.199929
  12 32 -0.346574
  13 32 0.667582
  14 32 -0.435275
  15 32 -1.44673
  16 32 -0.499235
  17 32 -0.476178
  18 32 0.160752
  19 32 -1.3189
  20 32 -0.0401852
45700 20 640
  1 32 0.305745
  2 32 0.441995
  3 32 -1.80582
  4 32 -0.0740321
  5 32 -0.146327
  6 32 -1.50291
  7 32 -0.28792
  8 32 0.306428
  9 32 -1.05274
  10 32 0.242312
  11 32 0.148462
  12 32 -0.411422
  13 32 0.302671
  14 32 -0.806298
  15 32 -1.24824
  16 32 -0.441927
  17 32 -0.306901
  18 32 -0.229082
  19 32 -1.09503
  20 32 0.280886
45800 20 640
  1 32 0.30301
  2 32 0.544262
  3 32 -1.66283
  4 32 -0.300955
  5 32 -0.284826
  6 32 -0.886711
  7 32 0.0428877
  8 32 -0.190124
  9 32 -1.37122
  10 32 0.175998
  11 32 0.624976
  12 32 -0.300738
  13 32 0.0881823
  14 32 -0.684065
  15 32 -1.67987
  16 32 -0.117394
  17 32 -0.0363772
  18 32 -0.225866
  19 32 -0.74023
  20 32 0.800249
45900 20 640
  1 32 0.555181
  2 32 0.608597
  3 32 -1.20702
  4 32 0.233758
  5 32 -0.262527
  6 32 -0.0649058
  7 32 0.189328
  8 32 0.00935522
  9 32 -1.29803
  10 32 0.530183
  11 32 1.09213
  12 32 -0.184208
  13 32 0.0706904
  14 32 -0.094668
  15 32 -0.931122
  16 32 0.221774
  17 32 0.296516
  18 32 -0.329495
  19 32 -0.379811
  20 32 1.09473
46000 20 640
  1 32 0.36734
  2 32 0.10566
  3 32 -0.706264
  4 32 0.104446
  5 32 -0.290482
  6 32 0.786492
  7 32 -0.215405
  8 32 0.206089
  9 32 -1.12534
  10 32 0.408618
  11 32 1.30302
  12 32 -0.247237
  13 32 -0.249552
  14 32 -0.202108
  15 32 0.382384
  16 32 0.30684
  17 32 0.622285
  18 32 -0.434106
  19 32 -0.268422
  20 32 1.35901
46100 20 640
  1 32 0.564885
  2 32 0.0798679
  3 32 0.0499254
  4 32 -0.210512
  5 32 0.0431919
  6 32 0.906112
  7 32 -0.413427
  8 32 0.174708
  9 32 -0.571741
  10 32 -0.066634
  11 32 1.06736
  12 32 -0.110394
  13 32 -0.19525
  14 32 0.00900234
  15 32 1.9288
  16 32 -0.0773748
  17 32 1.09959
  18 32 -0.225741
  19 32 -0.370973
  20 32 1.3812
46200 20 640
  1 32 0.515714
  2 32 -0.220882
  3 32 1.60463
  4 32 -0.17938
  5 32 0.113067
  6 32 1.21873
  7 32 -0.628452
  8 32 0.0031911
  9 32 -0.157475
  10 32 0.372159
  11 32 0.757174
  12 32 -0.267077
  13 32 -0.0455573
  14 32 -0.0155132
  15 32 3.44228
  16 32 -0.176667
  17 32 1.25762
  18 32 -0.235671
  19 32 -0.232583
  20 32 0.494902
46300 20 640
  1 32 0.31579
  2 32 0.322955
  3 32 2.32938
  4 32 -0.067374
  5 32 0.05374
  6 32 1.38991
  7 32 -0.723155
  8 32 -0.0921847
  9 32 0.0879493
  10 32 0.213629
  11 32 0.286495
  12 32 -0.597591
  13 32 -0.196953
  14 32 0.346313
  15 32 3.95752
  16 32 -0.167005
  17 32 1.09192
  18 32 -0.482686
  19 32 0.114689
  20 32 -0.0887114
46400 20 640
  1 32 0.137287
  2 32 0.0629381
  3 32 1.75948
  4 32 -0.0190344
  5 32 -0.342701
  6 32 1.36973
  7 32 -0.740078
  8 32 -0.334622
  9 32 0.646576
  10 32 0.0942308
  11 32 -0.2389
  12 32 0.413294
  13 32 -0.13665
  14 32 0.259245
  15 32 3.50006
  16 32 0.30635
  17 32 0.914704
  18 32 -0.813082
  19 32 0.0920851
  20 32 -0.553013
46500 20 640
  1 32 0.171358
  2 32 0.15918
  3 32 1.60349
  4 32 0.0989938
  5 32 -0.156066
  6 32 0.75869
  7 32 -0.665504
  8 32 -0.568914
  9 32 0.521174
  10 32 0.0878841
  11 32 -0.814843
  12 32 -0.0212092
  13 32 -0.232203
  14 32 0.0884493
  15 32 2.63089
  16 32 0.47133
  17 32 0.31933
  18 32 -0.748609
  19 32 0.0500785
  20 32 -1.07701
46600 20 640
  1 32 -0.204018
  2 32 0.199602
  3 32 1.12627
  4 32 0.105706
  5 32 0.0857831
  6 32 0.15398
  7 32 -0.400364
  8 32 -0.304058
  9 32 0.638261
  10 32 -0.160624
  11 32 -1.26201
  12 32 0.221286
  13 32 -0.568535
  14 32 0.0761453
  15 32 0.90563
  16 32 0.459692
  17 32 -0.235786
  18 32 -0.36459
  19 32 -0.0304726
  20 32 -1.20863
46700 20 640
  1 32 -0.20291
  2 32 0.0512701
  3 32 -0.0436103
  4 32 0.182074
  5 32 -0.134028
  6 32 -0.299283
  7 32 0.064397
  8 32 0.0531844
  9 32 0.456923
  10 32 0.0254426
  11 32 -1.31286
  12 32 0.144736
  13 32 -0.686218
  14 32 -0.0642506
  15 32 -1.54623
  16 32 0.967928
  17 32 -1.07982
  18 32 -0.121801
  19 32 -0.145996
  20 32 -1.28514
46800 20 640
  1 32 -0.376496
  2 32 -0.484094
  3 32 -1.02608
  4 32 0.269984
  5 32 -0.453558
  6 32 -0.401284
  7 32 0.198096
  8 32 0.482026
  9 32 0.0951162
  10 32 0.235975
  11 32 -0.677203
  12 32 -0.239604
  13 32 -0.466615
  14 32 -0.241604
  15 32 -3.3993
  16 32 0.945777
  17 32 -1.2508
  18 32 -0.187002
  19 32 0.0671437
  20 32 -1.09681
46900 20 640
  1 32 -0.516583
  2 32 -0.158038
  3 32 -2.09262
  4 32 0.10231
  5 32 -0.34494
  6 32 -0.258194
  7 32 0.444535
  8 32 0.548208
  9 32 0.117789
  10 32 0.428692
  11 32 -0.556225
  12 32 -0.330968
  13 32 -0.168101
  14 32 -0.636578
  15 32 -4.96774
  16 32 0.879012
  17 32 -1.28234
  18 32 -0.00564047
  19 32 0.0936081
  20 32 -0.699739
47000 20 640
  1 32 -0.714256
  2 32 0.0268228
  3 32 -2.75375
  4 32 -0.270017
  5 32 -0.299678
  6 32 -0.171975
  7 32 0.46044
  8 32 0.496797
  9 32 0.123104
  10 32 0.714332
  11 32 -0.176813
  12 32 0.000855763
  13 32 -0.117651
  14 32 -0.870919
  15 32 -5.75488
  16 32 0.0705497
  17 32 -1.28716
  18 32 0.0839098
  19 32 0.138049
  20 32 -0.174214
47100 20 640
  1 32 -0.46135
  2 32 0.000240135
  3 32 -2.83653
  4 32 -0.507257
  5 32 -0.0370934
  6 32 0.293292
  7 32 0.238992
  8 32 0.368041
  9 32 -0.232982
  10 32 0.310058
  11 32 0.553889
  12 32 0.0721634
  13 32 0.0274574
  14 32 -0.524733
  15 32 -4.90884
  16 32 -0.800589
  17 32 -1.08447
  18 32 0.0382868
  19 32 0.123924
  20 32 0.40446
47200 20 640
  1 32 -0.0662783
  2 32 -0.325803
  3 32 -2.25119
  4 32 -0.278386
  5 32 0.103524
  6 32 0.240826
  7 32 -0.150917
  8 32 0.19518
  9 32 -0.218186
  10 32 0.284809
  11 32 0.574656
  12 32 -0.147283
  13 32 0.167937
  14 32 -0.320315
  15 32 -2.57342
  16 32 -1.46108
  17 32 -0.407355
  18 32 -0.0311725
  19 32 0.143965
  20 32 0.475683
47300 20 640
  1 32 -0.239715
  2 32 -0.37068
  3 32 -0.881662
  4 32 -0.181704
  5 32 0.251238
  6 32 0.0592876
  7 32 -0.692007
  8 32 -0.160815
  9 32 -0.0262744
  10 32 0.398119
  11 32 0.375678
  12 32 0.051669
  13 32 0.129726
  14 32 -0.194667
  15 32 -0.518943
  16 32 -1.56511
  17 32 0.20961
  18 32 0.362878
  19 32 0.429337
  20 32 0.669353
47400 20 640
  1 32 -0.36323
  2 32 -0.31476
  3 32 0.830446
  4 32 -0.320387
  5 32 0.28615
  6 32 0.115587
  7 32 -0.575147
  8 32 -0.510059
  9 32 -0.243732
  10 32 0.447951
  11 32 0.234846
  12 32 -0.0344127
  13 32 -0.0879875
  14 32 0.532187
  15 32 1.98123
  16 32 -2.01632
  17 32 0.665967
  18 32 0.375006
  19 32 0.330434
  20 32 0.76632
47500 20 640
  1 32 -0.0267611
  2 32 0.0379147
  3 32 2.13806
  4 32 -0.571379
  5 32 -0.00569729
  6 32 -0.104933
  7 32 -0.483676
  8 32 -0.528179
  9 32 -0.318964
  10 32 -0.217788
  11 32 0.277696
  12 32 0.195305
  13 32 -0.241607
  14 32 0.536014
  15 32 4.25111
  16 32 -1.64652
  17 32 1.03596
  18 32 0.18012
  19 32 -0.0117201
  20 32 0.303585
47600 20 640
  1 32 0.340961
  2 32 0.0139066
  3 32 2.92964
  4 32 -0.622247
  5 32 -0.198585
  6 32 -0.47597
  7 32 -0.408052
  8 32 -0.450049
  9 32 -0.337768
  10 32 -0.774802
  11 32 -0.102204
  12 32 0.65668
  13 32 0.0831856
  14 32 1.04259
  15 32 5.29668
  16 32 -1.1671
  17 32 1.09517
  18 32 0.0541224
  19 32 -0.0980499
  20 32 0.0242711
47700 20 640
  1 32 0.0773956
  2 32 0.0416695
  3 32 3.26088
  4 32 -0.603861
  5 32 -0.251511
  6 32 -0.409734
  7 32 -0.456951
  8 32 -0.433904
  9 32 -0.541199
  10 32 -0.928977
  11 32 -0.138189
  12 32 0.583785
  13 32 0.663556
  14 32 1.1614
  15 32 5.33784
  16 32 -0.173573
  17 32 1.23607
  18 32 0.141846
  19 32 0.17239
  20 32 -0.573668
47800 20 640
  1 32 0.139918
  2 32 0.231736
  3 32 3.12629
  4 32 -0.328829
  5 32 -0.536248
  6 32 -0.247815
  7 32 -0.217576
  8 32 -0.501801
  9 32 -0.473556
  10 32 -1.07712
  11 32 -0.710866
  12 32 0.663459
  13 32 0.385348
  14 32 0.609542
  15 32 4.10437
  16 32 0.652463
  17 32 0.437979
  18 32 0.220873
  19 32 0.28316
  20 32 -0.942607
47900 20 640
  1 32 -0.00292069
  2 32 0.145061
  3 32 1.67837
  4 32 0.00161435
  5 32 -1.26071
  6 32 -0.105721
  7 32 0.202123
  8 32 -0.14024
  9 32 -0.619124
  10 32 -1.03551
  11 32 -1.37344
  12 32 0.483202
  13 32 0.0792128
  14 32 -0.0331461
  15 32 2.0284
  16 32 1.07521
  17 32 -0.413573
  18 32 0.0206511
  19 32 0.46383
  20 32 -0.916217
48000 20 640
  1 32 0.286771
  2 32 -0.0400425
  3 32 0.0144287
  4 32 0.0451548
  5 32 -1.01847
  6 32 0.436888
  7 32 0.552085
  8 32 -0.281475
  9 32 -0.965698
  10 32 -0.625079
  11 32 -0.684948
  12 32 0.586638
  13 32 0.0980272
  14 32 -0.490777
  15 32 0.0463634
  16 32 1.37455
  17 32 -1.28915
  18 32 -0.118949
  19 32 0.548317
  20 32 -0.695446
48100 20 640
  1 32 -0.0701097
  2 32 -0.121321
  3 32 -1.6467
  4 32 0.509089
  5 32 -0.483003
  6 32 0.350735
  7 32 0.718814
  8 32 -0.430336
  9 32 -0.788799
  10 32 -0.198287
  11 32 -0.35829
  12 32 0.260773
  13 32 0.530981
  14 32 -0.647291
  15 32 -2.91666
  16 32 1.42961
  17 32 -1.97056
  18 32 -0.064735
  19 32 0.326548
  20 32 -0.181046
48200 20 640
  1 32 0.02546
  2 32 0.0156151
  3 32 -2.80284
  4 32 1.00807
  5 32 0.130125
  6 32 0.586926
  7 32 1.2237
  8 32 -0.379273
  9 32 -0.0749031
  10 32 -0.0231479
  11 32 -0.442497
  12 32 0.120983
  13 32 0.61409
  14 32 -0.591001
  15 32 -5.03125
  16 32 1.28834
  17 32 -2.15968
  18 32 0.0945595
  19 32 -0.184508
  20 32 0.125995
48300 20 640
  1 32 0.0146865
  2 32 0.091195
  3 32 -3.63206
  4 32 1.20179
  5 32 0.766892
  6 32 0.49934
  7 32 1.86757
  8 32 -0.576669
  9 32 0.316367
  10 32 -0.23691
  11 32 -0.255715
  12 32 -0.239056
  13 32 0.562078
  14 32 -1.39305
  15 32 -5.22258
  16 32 0.780676
  17 32 -1.91442
  18 32 0.239435
  19 32 -0.370117
  20 32 0.610594
48400 20 640
  1 32 -0.111246
  2 32 -0.274407
  3 32 -3.59661
  4 32 1.01063
  5 32 1.29244
  6 32 0.173059
  7 32 1.47579
  8 32 -0.307067
  9 32 0.854048
  10 32 -0.400631
  11 32 0.456379
  12 32 -0.564574
  13 32 0.378096
  14 32 -0.988989
  15 32 -4.20721
  16 32 -0.120972
  17 32 -1.81357
  18 32 0.219599
  19 32 -0.310518
  20 32 0.732702
48500 20 640
  1 32 0.0596691
  2 32 -0.304037
  3 32 -2.72015
  4 32 0.0877041
  5 32 1.32698
  6 32 -0.15629
  7 32 0.592146
  8 32 -0.0276718
  9 32 1.06771
  10 32 -0.124429
  11 32 0.934686
  12 32 -0.519572
  13 32 0.177686
  14 32 -0.604685
  15 32 -3.16879
  16 32 -0.642058
  17 32 -0.456339
  18 32 0.194965
  19 32 0.00551993
  20 32 0.872146
48600 20 640
  1 32 -0.23862
  2 32 -0.240854
  3 32 -1.09068
  4 32 -0.170024
  5 32 1.03436
  6 32 -0.574546
  7 32 -0.163953
  8 32 0.100537
  9 32 1.15408
  10 32 0.136865
  11 32 1.18584
  12 32 -0.133877
  13 32 -0.0511986
  14 32 0.27492
  15 32 -0.55237
  16 32 -1.16692
  17 32 -0.637505
  18 32 0.0669019
  19 32 -0.458185
  20 32 1.00684
48700 20 640
  1 32 -0.294444
  2 32 -0.263691
  3 32 0.8318
  4 32 0.0516659
  5 32 0.658464
  6 32 -0.479273
  7 32 -0.529614
  8 32 0.557033
  9 32 1.2518
  10 32 0.464321
  11 32 1.10504
  12 32 -0.378705
